TodoList private String name,restore jsp fmt param value todoList name,1
TodoList private String name,restore jsp fmt param value todoList name,1
TodoList private String name,todos table filter jsp a href javascript renderTableListId todo todoList listId todo todoList name a,1
TodoList private String name,todos table jsp div style font px em Arial Helvetica sans serif todoList name div,1
TodoList private String listId,todos table jsp a href ctx tudu restore todoList listId Restore img width height alt Restore src staticContent images desc gif border a,1
TodoList private String listId,todos table filter jsp a href javascript renderTableListId todo todoList listId todo todoList name a,1
TodoList private String listId,todos table jsp a href ctx tudu rss listId todoList listId,1
TodoList private String listId,todos table jsp link rel alternate title RSS feed href ctx tudu rss listId todoList listId TYPE application rss xml,1
TodoList private String listId,todos table jsp a href ctx tudu backup listId todoList listId Backup img width height alt Backup src staticContent images asc gif border a,1
RestoreTodoListModel private String listId,restore jsp form hidden path listId,1
User private String login,administration jsp user login,1
User private String login,register ok jsp fmt param value user login,1
User private String login,administration jsp onclick document forms elements action value disableUser document forms elements login value user login,1
User private String login,administration jsp onclick document forms elements action value enableUser document forms elements login value user login,1
User private String login,todos table jsp todo assignedUser login,1
User private String login,recover password jsp form errors path login cssClass error htmlEscape false,1
User private String login,recover password jsp form input path login size maxlength,1
User private String login,register jsp form input path login size maxlength,1
User private String login,register jsp form errors path login cssClass error htmlEscape false,1
Todo private String description,todos table jsp div id edit todo todoId style display none input id edit in todo todoId type text size value todo description onblur quickEditTodo todo todoId this value div,1
Todo private String description,todos table filter jsp todo description,1
Todo private String description,todos table jsp todo description,1
Todo private String description,todos jsp document forms editTodoForm description value todo description,1
Todo private int priority,todos table jsp todo priority,1
Todo private int priority,todos jsp document forms editTodoForm priority value todo priority,1
Todo private int priority,todos table filter jsp todo priority,1
Todo private String notes,todos jsp document forms editTodoForm notes value todo notes,1
Todo private String notes,todos jsp if todo notes null,1
Todo private Date dueDate,todos table filter jsp c if test todo dueDate time le now time,1
Todo private Date dueDate,todos table jsp fmt formatDate value todo dueDate type date pattern dateFormat,1
Todo private Date dueDate,todos table filter jsp fmt formatDate value todo dueDate type date pattern MM dd yyyy,1
Todo private Date dueDate,todos jsp document forms editTodoForm dueDate value todo dueDate,1
Todo private Date dueDate,todos table jsp c if test not todo completed and todo dueDate time le now time,1
TodoList private boolean rssAllowed,todos table jsp c if test todoList rssAllowed eq true,1
Todo private TodoList todoList,todos table filter jsp a href javascript renderTableListId todo todoList listId todo todoList name a,1
AdministrationModel private String googleAnalyticsKey,administration jsp form input path googleAnalyticsKey size maxlength,1
ConfigurationServiceImpl public static String googleAnalyticsKey,header head jsp String googleAnalytics ConfigurationServiceImpl googleAnalyticsKey,1
Todo private boolean hasNotes,todos table jsp c if test todo hasNotes nbsp img src staticContent images note png alt c if,1
RemoteTodoList private String name,administration jsp input name action type hidden value configuration,0
TodosServiceImplTest Todo todo new Todo,todos menu jsp Delete the current todo list,0
RemoteTodoList private String name,header body jsp menu displayMenu name Todos,0
User private String login,welcome jsp a href context tudu register fmt message key login register link a fmt message,0
TodoList private String name,header head jsp meta name author content Julien Dubois,0
Todo private String notes,todos jsp todos editTodo todoId description priority dueDate notes assignedUser replyRenderTable,0
Todo private String description,todos jsp commonAddTodo listId description priority dueDate notes assignedUser,0
RemoteTodoList private String name,todos jsp input type hidden name listId value defaultList,0
User private String login,todos menu jsp document forms shareListForm login focus,0
RemoteTodoList private String description,todos jsp var description document forms quickAddNewTodoForm description value,0
RemoteTodoList private String name,web xml param name debug param name,0
RemoteTodoList private String name,workspace xml option name LAST RESOLUTION value IGNORE,0
ErrorController private final Log log LogFactory getLog ErrorController class,log j xml class org apache log j ConsoleAppender,0
RemoteTodoList private boolean rssAllowed,todos jsp document forms editListForm rssAllowed checked false,0
TodoList private String name,web xml filter name SimpleCachingHeadersPageCachingFilter filter name,0
TodosServiceImplTest Todo todo new Todo,todos menu jsp a href javascript deleteTodoList img src staticContent images bin closed png border fmt message key todo lists actions delete a,0
TodosServiceImplTest User user new User,register jsp fmt message key user info verifypassword,0
RemoteTodoList private String name,workspace xml option name x value,0
TodosServiceImplTest User user new User,todos jsp Render the main todo table with the todos assigned to the current user,0
RemoteTodo private String dueDate,todos table jsp c if test not todo completed and todo dueDate time le now time,0
RemoteTodoList private String name,ehcache xml cache name tudu domain TodoList users,0
RemoteTodoList private String name,license jsp h a name section a Conveying Verbatim Copies h,0
Todo private TodoList todoList,todos table jsp c if test not empty todoList,0
RemoteTodoList private String listId,todos jsp todos showOlderTodos listId replyRenderTable,0
TodosDwrImplTest User user new User,register jsp fmt message key user info first name,0
BackupServlet private final Log log LogFactory getLog BackupServlet class,log j xml DOCTYPE log j configuration SYSTEM log j dtd,0
RemoteTodoList private String name,account jsp fmt message key user info first name,0
TodosDwrImplTest Todo todo new Todo,todos menu jsp todo lists getTodoListUsers listId replyShareTodoListUsers,0
RemoteTodoList private String name,workspace xml property name nodejs npm path reset for default project value true,0
TodoList private String name,compiler xml module name tudu,0
ShowRssFeedController private final Log log LogFactory getLog ShowRssFeedController class,web xml param value WEB INF log j xml param value,0
RemoteTodoList private String description,todos jsp document forms editTodoForm description focus,0
TodosServiceImplTest User user new User,administration jsp fmt message key administration user login,0
TodosServiceImplTest Todo todo new Todo,todos table jsp c if test todo hasNotes nbsp img src staticContent images note png alt c if,0
TodosServiceImpl private EntityManager em,todos table filter jsp div style font px em Arial Helvetica sans serif,0
RemoteTodo private String description,todos table jsp input type text name description size maxlength onkeydown if event keyCode quickAddTodo,0
TodoList private String name,application context infrastructure xml property name database value jpavendoradapter database,0
RemoteTodoList private String name,workspace xml option name number value Default,0
TodoList private String listId,todos jsp todos showOlderTodos listId replyRenderTable,0
Todo private int priority,log j xml priority value debug priority,0
IntegrationTest private final Log log LogFactory getLog IntegrationTest class,log j xml layout class org apache log j PatternLayout,0
RemoteTodoList private String name,workspace xml component name TypeScriptGeneratedFilesManager,0
TodoList private boolean rssAllowed,todos menu jsp document forms editListForm rssAllowed checked true,0
RemoteTodoList private String listId,todos menu jsp todo lists getTodoList listId replyEditTodoList,0
TodoList private String name,license jsp h a name section a No Surrender of Others Freedom h,0
RestoreController private final Log log LogFactory getLog RestoreController class,log j xml class org apache log j RollingFileAppender,0
TodosDwrImplTest Todo todo new Todo,todos jsp fmt message key todo lists name,0
RemoteTodo private String dueDate,todos jsp document forms editTodoForm dueDate value,0
TodoList private String name,ehcache xml cache name tudu domain TodoList todos,0
RemoteTodo private String description,menu config xml description My Todos,0
Todo private TodoList todoList,todos table jsp c if test fn length todoList users,0
RemoteTodoList private String name,web xml servlet name rss servlet name,0
RemoteTodo private int priority,todos table filter jsp todo priority,0
TodoListsDwrImplTest TodoList todoList new TodoList,todos table jsp link rel alternate title RSS feed href ctx tudu rss listId todoList listId TYPE application rss xml,0
AdministrationModel private String login,welcome jsp p fmt message key login description p,0
TodosServiceImplTest Todo todo new Todo,todos menu jsp todo lists addTodoListUser listId login replyAddTodoListUser,0
RemoteTodoList private String name,ehcache xml cache name tudu domain TodoList,0
Todo private int priority,todos jsp alert fmt message key todos error priority,0
TodosDwrImplTest Todo todo new Todo,todos jsp a href javascript addTodoListUser fmt message key todo lists share submit a,0
TodoList private String name,workspace xml component name ProjectView,0
RemoteTodoList private String name,administration jsp input name login type hidden value,0
IntegrationTest private final Log log LogFactory getLog IntegrationTest class,log j xml class org apache log j DailyRollingFileAppender,0
RemoteTodo private String description,todos jsp document forms addNewTodoForm description focus,0
TodosServiceImplTest User user new User,administration jsp onclick document forms elements action value enableUser document forms elements login value user login,0
TodoList private String listId,todos jsp todos forceRenderTodos listId replyRenderTable,0
RemoteTodoList private String listId,todos jsp todos deleteAllCompletedTodos listId replyRenderTable,0
TodoList private String name,misc xml component name MavenProjectsManager,0
MonitorFilter private final Log log LogFactory getLog monitoring,log j xml appender class org apache log j AsyncAppender name asyncMonitoringAppender,0
RemoteTodo private String description,todos jsp var description document forms quickAddNewTodoForm description value,0
TodosServiceImplTest Todo todo new Todo,todos jsp var replyGetTodoById function todo,0
Todo private int priority,todos table filter jsp fmt message key todos priority,0
