User private String firstName,administration jsp user firstName,1
RestoreTodoListModel private MultipartFile backupFile,restore jsp br form errors path backupFile cssClass error br,1
RestoreTodoListModel private String restoreChoice,restore jsp br form errors path restoreChoice cssClass error br,1
RestoreTodoListModel private String restoreChoice,restore jsp form radiobutton path restoreChoice value merge,1
AdministrationModel private String propertyStaticPath,administration jsp form input path propertyStaticPath size maxlength,1
AdministrationModel private String smtpPassword,administration jsp form input path smtpPassword size maxlength,1
User private String email,register jsp form errors path email cssClass error,1
User private String lastName,register jsp form input path lastName size maxlength,1
User private boolean enabled,administration jsp c if test not user enabled,1
User private String verifyPassword,register jsp form errors path verifyPassword cssClass error htmlEscape false,1
User private String password,register jsp form errors path password cssClass error,1
User private Set Role roles new HashSet Role,ehcache xml cache name tudu domain User roles,1
User private String email,account jsp form input path email size maxlength,1
RestoreTodoListModel private String restoreChoice,restore jsp form radiobutton path restoreChoice value replace,1
AdministrationModel private String smtpUser,administration jsp form input path smtpUser size maxlength,1
User private String lastName,register jsp form errors path lastName cssClass error,1
AdministrationModel private String smtpFrom,administration jsp form input path smtpFrom size maxlength,1
User private String password,account jsp form password path password size maxlength,1
AdministrationModel private String smtpHost,administration jsp form input path smtpHost size maxlength,1
Todo private String todoId,todos table jsp td class tdStyle onclick showQuickEditTodo todo todoId,1
User private String verifyPassword,account jsp form errors path verifyPassword cssClass error,1
User private String firstName,account jsp form errors path firstName cssClass error,1
User private String email,register jsp form input path email size maxlength,1
User private String password,account jsp form errors path password cssClass error,1
Todo private String todoId,todos table jsp onClick method todo todoId checked,1
User private String dateFormat,account jsp form select path dateFormat,1
Todo private boolean completed,todos table jsp c if test not todo completed and todo dueDate time le now time,1
Todo private boolean completed,todos table jsp c if test todo completed,1
RestoreTodoListModel private String restoreChoice,restore jsp form radiobutton path restoreChoice value create,1
Todo private String todoId,todos table filter jsp tr class trStyle id todo todoId,1
User private String password,register jsp form password path password size maxlength,1
User private String firstName,register jsp form errors path firstName cssClass error,1
Todo private String todoId,todos table jsp div id edit todo todoId style display none input id edit in todo todoId type text size value todo description onblur quickEditTodo todo todoId this value div,1
User private boolean enabled,administration jsp user enabled,1
Todo private String todoId,todos table jsp a href javascript showEditTodo todo todoId img src staticContent images pencil png border a,1
User private String lastName,administration jsp user lastName,1
User private String verifyPassword,register jsp form password path verifyPassword size maxlength,1
TodoList private Set User users new HashSet User,todos table jsp c if test fn length todoList users,1
User private String firstName,account jsp form input path firstName size maxlength,1
User private Set TodoList todoLists new HashSet TodoList,ehcache xml cache name tudu domain User todoLists,1
Todo private String todoId,todos table jsp a href javascript deleteTodo todo todoId img src staticContent images bin closed png border a,1
TodoList private Set User users new HashSet User,ehcache xml cache name tudu domain TodoList users,1
