Newss html a jwcid my OrderColumn orderProperties text,1
CrudPage html li jwcid errors Foreach element li source ognl page delegate allErrors class error,1
Employees html a jwcid my OrderColumn orderProperties division shortcut lastName,1
Employee html td class input span jwcid password size maxlength td,1
Division hbm xml property name nameCz column name,1
applicationContext xml property name newsDao ref local newsDao property,1
CrudPage html input jwcid btCreate Submit label message Create selected ognl page submitTag,1
Employee html td class label span jwcid FieldLabel field ognl components active displayName message Active td,1
CrudPage html input jwcid btCreate Submit label message Create selected ognl page submitTag,1
Employee hbm xml property name password column passwd,1
Newss html a jwcid my OrderColumn orderProperties author lastName,1
Employees html td span jwcid Insert value ognl item phone span td,1
Employee html td class label span jwcid FieldLabel field ognl components email displayName Email Email span td,1
CrudPage html input jwcid btInsert Submit label message Insert selected ognl page submitTag,1
Employee hbm xml property name birthDate column birth date type date,1
Employee hbm xml property name birthDate column birth date type date,1
Employees html a jwcid my OrderColumn orderProperties email,1
CrudPage html tag ognl hispacta tapestry page CrudPage DO CREATE type submit value Create new,1
CrudPage html tag ognl hispacta tapestry page CrudPage DO SAVE type submit value Insert,1
Divisions html a jwcid my OrderColumn orderProperties nameEn,1
CrudPage html input jwcid btEdit Submit label message Edit selected ognl page submitTag,1
Employee html td class input span jwcid username TextField value ognl item username size maxlength td,1
News html td class readOnly span jwcid Insert value ognl item inserted format ognl dateTimeFormat td,1
Newss html a jwcid my OrderColumn orderProperties inserted,1
News html td class label span jwcid FieldLabel field ognl components text displayName Text Text span td,1
News html td class readOnly span jwcid InsertText value ognl item text Text of this news span td,1
Employees html a jwcid my OrderColumn orderProperties division shortcut lastName,1
News html a jwcid my ItemLink itemPage Employee item ognl item author,1
CrudPage html span jwcid Conditional condition ognl page delegate hasErrors,1
CrudPage html tag ognl hispacta tapestry page CrudPage DO EDIT type submit value Edit,1
Division html td class input input jwcid shortcut size maxlength td,1
Employee hbm xml property name phone,1
Employee hbm xml property name active,1
Employee hbm xml property name title,1
Divisions html a jwcid my OrderColumn orderProperties shortcut,1
CrudPage html span jwcid Hidden value ognl page editing,1
CrudPage html tag ognl hispacta tapestry page CrudPage DO SAVE type submit value Update,1
Employee html td class input input jwcid firstName size maxlength td,1
Employee hbm xml set name roles table employee role cascade delete lazy true,1
Employee hbm xml property name active,1
