name,info jtrac domain Space long id int version Integer type String prefixCode name description boolean guestAllowed Metadata metadata,form name prefixCode fields up down type label options option edit add back next cancel,1,Space,SpaceFieldListPage,SpaceFieldListPage.html,jtrac\jtrac\src\main\java\info\jtrac\domain\Space.java,jtrac\jtrac\src\main\java\info\jtrac\wicket\SpaceFieldListPage.html,form heading space fields customFields name prefixCode jtrac move internalName type label optionList edit image up resources gif down options option center info chooseType submit add value addField back next cancel nav link, A JTrac installation can be divided into different project areas or workspaces The Space entity represents this concept Metdata of a determines the type Items contained within space Users mapped to with access permissions id version prefixCode name description guestAllowed metadata getVersion Optional  return empty setVersion getPrefixCode setPrefixCode getName setName getDescription setDescription getMetadata setMetadata getId setId getType setType isGuestAllowed setGuestAllowed toString StringBuffer sb new append compareTo s if null equals o true instanceof false final hashCode Metadata
name,info jtrac domain Space long id int version Integer type String prefixCode name description boolean guestAllowed Metadata metadata,form name prefixCode fields up down type label options option edit add back next cancel,1,Space,SpaceFieldListPage,SpaceFieldListPage.html,jtrac\jtrac\src\main\java\info\jtrac\domain\Space.java,jtrac\jtrac\src\main\java\info\jtrac\wicket\SpaceFieldListPage.html,form heading space fields customFields name prefixCode jtrac move internalName type label optionList edit image up resources gif down options option center info chooseType submit add value addField back next cancel nav link, A JTrac installation can be divided into different project areas or workspaces The Space entity represents this concept Metdata of a determines the type Items contained within space Users mapped to with access permissions id version prefixCode name description guestAllowed metadata getVersion Optional  return empty setVersion getPrefixCode setPrefixCode getName setName getDescription setDescription getMetadata setMetadata getId setId getType setType isGuestAllowed setGuestAllowed toString StringBuffer sb new append compareTo s if null equals o true instanceof false final hashCode Metadata
name,info jtrac domain Space long id int version Integer type String prefixCode name description boolean guestAllowed Metadata metadata,create spaces name prefixCode description edit allocate,1,Space,SpaceListPage,SpaceListPage.html,jtrac\jtrac\src\main\java\info\jtrac\domain\Space.java,jtrac\jtrac\src\main\java\info\jtrac\wicket\SpaceListPage.html,heading space list spaceList create createNewSpace jtrac name key description edit users spaces prefixCode center title resources gif allocate, A JTrac installation can be divided into different project areas or workspaces The Space entity represents this concept Metdata of a determines the type Items contained within space Users mapped to with access permissions id version prefixCode name description guestAllowed metadata getVersion Optional  return empty setVersion getPrefixCode setPrefixCode getName setName getDescription setDescription getMetadata setMetadata getId setId getType setType isGuestAllowed setGuestAllowed toString StringBuffer sb new append compareTo s if null equals o true instanceof false final hashCode Metadata
name,info jtrac domain Space long id int version Integer type String prefixCode name description boolean guestAllowed Metadata metadata,space name prefixCode new search link loggedByMe assignedToMe total,1,Space,DashboardRowPanel,DashboardRowPanel.html,jtrac\jtrac\src\main\java\info\jtrac\domain\Space.java,jtrac\jtrac\src\main\java\info\jtrac\wicket\DashboardRowPanel.html,nav table selected text align left space name prefixCode icon new resources gif title dashboard search padding pt link collapsed showDetails loggedByMe assignedToMe total, A JTrac installation can be divided into different project areas or workspaces The Space entity represents this concept Metdata of a determines the type Items contained within space Users mapped to with access permissions id version prefixCode name description guestAllowed metadata getVersion Optional  return empty setVersion getPrefixCode setPrefixCode getName setName getDescription setDescription getMetadata setMetadata getId setId getType setType isGuestAllowed setGuestAllowed toString StringBuffer sb new append compareTo s if null equals o true instanceof false final hashCode Metadata
name,info jtrac domain Space long id int version Integer type String prefixCode name description boolean guestAllowed Metadata metadata,rows space name prefixCode new search link status loggedByMe assignedToMe total loggedByMeTotal assignedToMeTotal totalTotal,1,Space,DashboardRowExpandedPanel,DashboardRowExpandedPanel.html,jtrac\jtrac\src\main\java\info\jtrac\domain\Space.java,jtrac\jtrac\src\main\java\info\jtrac\wicket\DashboardRowExpandedPanel.html,nav table rows selected text align left space name prefixCode icon new resources gif title dashboard search link padding pt top expanded hideDetails status loggedByMe assignedToMe total loggedByMeTotal assignedToMeTotal totalTotal, A JTrac installation can be divided into different project areas or workspaces The Space entity represents this concept Metdata of a determines the type Items contained within space Users mapped to with access permissions id version prefixCode name description guestAllowed metadata getVersion Optional  return empty setVersion getPrefixCode setPrefixCode getName setName getDescription setDescription getMetadata setMetadata getId setId getType setType isGuestAllowed setGuestAllowed toString StringBuffer sb new append compareTo s if null equals o true instanceof false final hashCode Metadata
name,info jtrac domain Space long id int version Integer type String prefixCode name description boolean guestAllowed Metadata metadata,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,Space,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\Space.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml,info jtrac domain Item items id native space true idx sequenceNum sequence num version type parent timeStamp time stamp plannedEffort planned effort children all history item History itemUsers ItemUser relatedItems ItemItem relatingItems related itemTags ItemTag attachments Attachment loggedBy logged by assignedTo assigned to summary detail text status severity priority cusDbl cus dbl cusInt int cusStr str cusTim tim users user relatedItem tags tag Tag name description actualEffort actual attachment comment User loginName login password email locale locked metadata userSpaceRoles UserSpaceRole roles roleKey role key Space spaces prefixCode prefix code guestAllowed guest allowed SpaceSequence nextSeqNum next seq Metadata xmlString xml string previous fileName file filePrefix Config config param value, A JTrac installation can be divided into different project areas or workspaces The Space entity represents this concept Metdata of a determines the type Items contained within space Users mapped to with access permissions id version prefixCode name description guestAllowed metadata getVersion Optional  return empty setVersion getPrefixCode setPrefixCode getName setName getDescription setDescription getMetadata setMetadata getId setId getType setType isGuestAllowed setGuestAllowed toString StringBuffer sb new append compareTo s if null equals o true instanceof false final hashCode Metadata
name,info jtrac domain Tag long id int type String name description,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,Tag,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\Tag.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml,info jtrac domain Item items id native space true idx sequenceNum sequence num version type parent timeStamp time stamp plannedEffort planned effort children all history item History itemUsers ItemUser relatedItems ItemItem relatingItems related itemTags ItemTag attachments Attachment loggedBy logged by assignedTo assigned to summary detail text status severity priority cusDbl cus dbl cusInt int cusStr str cusTim tim users user relatedItem tags tag Tag name description actualEffort actual attachment comment User loginName login password email locale locked metadata userSpaceRoles UserSpaceRole roles roleKey role key Space spaces prefixCode prefix code guestAllowed guest allowed SpaceSequence nextSeqNum next seq Metadata xmlString xml string previous fileName file filePrefix Config config param value, Represents a Tag as in an Item can be assigned multiple Tags allows for categorization of Items web style id type name description getId Optional  return empty setId this getType setType getName setName getDescription setDescription hashCode int
name,info jtrac domain Metadata long id int version Integer type String name description parent MapFieldNameField fields MapStringRole roles MapIntegerString states ListFieldName fieldOrder,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,Metadata,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\Metadata.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml,info jtrac domain Item items id native space true idx sequenceNum sequence num version type parent timeStamp time stamp plannedEffort planned effort children all history item History itemUsers ItemUser relatedItems ItemItem relatingItems related itemTags ItemTag attachments Attachment loggedBy logged by assignedTo assigned to summary detail text status severity priority cusDbl cus dbl cusInt int cusStr str cusTim tim users user relatedItem tags tag Tag name description actualEffort actual attachment comment User loginName login password email locale locked metadata userSpaceRoles UserSpaceRole roles roleKey role key Space spaces prefixCode prefix code guestAllowed guest allowed SpaceSequence nextSeqNum next seq Metadata xmlString xml string previous fileName file filePrefix Config config param value, XML metadata is one of the interesting design decisions JTrac Metadata defined for each space and so Items that belong to a are customized by This class can marshall unmarshall itself this stored in database single column Because approach be made more complicated future without impact schema Things configures Space custom Fields an Item within Label whether mandatory or not DEPRECATED option values drop down list options key WITHOUT any relationships corresponding s resolved memory from through join Roles available State transitions allowed role fields Role view edit labels state internally States integers but display we need label special New Open Closed order which displayed on data entry screens query result etc There downside there limit nunmbers The existing limits Drop Down Free Text Numeric Date Time inherited allows reuse TODO introducing Admin permissions per slight hack no setters required accessor will used Hibernate set up default simple workflow overwrite if exists List check first get max keys have all important has combined with update improve JtracTest assert null here logic resolving next possible given lookup roleKey integer iterate over add map returned render screen value returning ideal JSTL case MASK HIDDEN getFields put name READONLY return support should never happen trying find editable just fix may optional changes depending user status stands now id version type description parent roles states fieldOrder init Optional  new EnumMap Field Name HashMap String TreeMap Integer LinkedList empty setXmlString xmlString Document document XmlUtils parse Element e selectNodes FIELD XPATH field getName ROLE STATE attributeValue STATUS LABEL parseInt ORDER fieldName NAME convertToName getXmlString d getNewDocument METADATA root getRootElement fs addElement FIELDS addAsChildOf rs ROLES ss STATES Map Entry entrySet addAttribute getKey getValue fo f toString asXML getPrettyXml getAsPrettyXml initRoles NEW OPEN CLOSED addRole DEFAULT toggleTransition getField contains getStates removeField tempName remove addState stateName int maxStatus keySet newStatus removeState stateId roleName renameRole oldRole newRole setName removeRole getUnusedFieldNames EnumSet allFieldNames allOf getAvailableFieldTypes fieldTypes LinkedHashMap fieldType getType else count getNextAvailableField throw RuntimeException No putAll getFieldList ArrayList size getFieldOrder getCustomValue getStatusValue getRoleCount getFieldCount getStateCount getPermittedTransitions roleKeys transition getTransitions getRolesAbleToTransition fromStatus toStatus Boolean true getRolesAbleToTransitionFrom Set HashSet getRoleState stateKey fromState toState switchMask mask switch OPTIONAL MANDATORY getEditableFields Collections singletonList startsWith continue getStatus setOptional getRoleList getRoleKeys getAdminRoleKeys Arrays asList ADMIN getAllRoleKeys addAll getVersion setVersion getDescription setDescription getId setId setType getParent setParent getRolesMap getStatesMap StringBuffer sb append
name,info jtrac domain User int SEARCH NAME LOGIN EMAIL long id Integer type parent String loginName name password email Metadata metadata locale boolean locked SetUserSpaceRole userSpaceRoles,form label usrs name loginName roleDeAllocatePanel createNewUser user roleAllocatePanel allocate cancel,1,User,SpaceAllocatePage,SpaceAllocatePage.html,jtrac\jtrac\src\main\java\info\jtrac\domain\User.java,jtrac\jtrac\src\main\java\info\jtrac\wicket\SpaceAllocatePage.html,form heading space allocate usersAllocatedToSpace label jtrac fullName loginName role usrs name roleDeAllocatePanel allocateUser createNewUser user roleAllocatePanel submit value cancel resources gif nav link, Standard User entity with attributes such as name password etc The parent relationship is used for easy grouping of users and flexible inheritance permission schemes TODO user type determines if this a normal or group Only groups can have child references We also tie in to the Acegi security framework implement UserDetails interface so that take care Authentication Authorization ACEGI implementation because there rare chance after principal refresh like editing spaces self on saving profile fake roles ROLE GUEST will get saved database method has be called before object when passed space null special significance it return are global returns valid spaceRoles where not role ADMIN sort by Space showing dashboard multiple per sorted map value List keys useful UI display allocated SEARCH NAME LOGIN EMAIL id loginName email metadata locale locked userSpaceRoles addSpaceWithRole roleKey Optional  add new UserSpaceRole empty removeSpaceWithRole remove clearNonPersistentRoles toRemove ArrayList usr isGuest removeAll getRoleKeys String roleKeys s getSpace equals getRoleKey getPermittedTransitions status getMetadata getEditableFieldList getEditableFields getSpaces Set HashSet size isAllocatedToSpace spaceId getId true false isAdminForSpace isSpaceAdmin getSpaceCount isSuperUser contains Role getSpaceRoles Map TreeMap isAdmin put getName values getSpaceRolesMap Long long list isGuestForSpace getUserSpaceRolesBySpaceId getSpacesWhereRoleIsAdmin Collections isAccountNonExpired isAccountNonLocked isLocked getAuthorities toArray GrantedAuthority isCredentialsNonExpired isEnabled getUsername getLoginName getPassword getUserSpaceRoles setUserSpaceRoles getParent setParent setName setPassword getEmail setEmail getLocale setLocale setLocked setMetadata setId getType setType setLoginName toString StringBuffer sb append compareTo u o instanceof final hashCode
name,info jtrac domain User int SEARCH NAME LOGIN EMAIL long id Integer type parent String loginName name password email Metadata metadata locale boolean locked SetUserSpaceRole userSpaceRoles,create form searchOn searchText users name loginName email locale locked edit allocate,1,User,UserListPage,UserListPage.html,jtrac\jtrac\src\main\java\info\jtrac\domain\User.java,jtrac\jtrac\src\main\java\info\jtrac\wicket\UserListPage.html,heading user list usersAndSpaces create createNewUser form filterBy searchOn searchText submit value search jtrac userName loginName email locale locked editProfile allocateSpaceRole users name center resources error gif edit allocate spaces, Standard User entity with attributes such as name password etc The parent relationship is used for easy grouping of users and flexible inheritance permission schemes TODO user type determines if this a normal or group Only groups can have child references We also tie in to the Acegi security framework implement UserDetails interface so that take care Authentication Authorization ACEGI implementation because there rare chance after principal refresh like editing spaces self on saving profile fake roles ROLE GUEST will get saved database method has be called before object when passed space null special significance it return are global returns valid spaceRoles where not role ADMIN sort by Space showing dashboard multiple per sorted map value List keys useful UI display allocated SEARCH NAME LOGIN EMAIL id loginName email metadata locale locked userSpaceRoles addSpaceWithRole roleKey Optional  add new UserSpaceRole empty removeSpaceWithRole remove clearNonPersistentRoles toRemove ArrayList usr isGuest removeAll getRoleKeys String roleKeys s getSpace equals getRoleKey getPermittedTransitions status getMetadata getEditableFieldList getEditableFields getSpaces Set HashSet size isAllocatedToSpace spaceId getId true false isAdminForSpace isSpaceAdmin getSpaceCount isSuperUser contains Role getSpaceRoles Map TreeMap isAdmin put getName values getSpaceRolesMap Long long list isGuestForSpace getUserSpaceRolesBySpaceId getSpacesWhereRoleIsAdmin Collections isAccountNonExpired isAccountNonLocked isLocked getAuthorities toArray GrantedAuthority isCredentialsNonExpired isEnabled getUsername getLoginName getPassword getUserSpaceRoles setUserSpaceRoles getParent setParent setName setPassword getEmail setEmail getLocale setLocale setLocked setMetadata setId getType setType setLoginName toString StringBuffer sb append compareTo u o instanceof final hashCode
name,info jtrac domain User int SEARCH NAME LOGIN EMAIL long id Integer type parent String loginName name password email Metadata metadata locale boolean locked SetUserSpaceRole userSpaceRoles,Item ItemUser ItemItem ItemTag Tag History User UserSpaceRole Space SpaceSequence Metadata Attachment Config id param version space parent loggedBy assignedTo user item relatedItem tag attachment metadata previous sequenceNum type timeStamp plannedEffort summary detail status severity priority cusDbl01 cusDbl02 cusDbl03 cusInt01 cusInt02 cusInt03 cusInt04 cusInt05 cusInt06 cusInt07 cusInt08 cusInt09 cusInt10 cusStr01 cusStr02 cusStr03 cusStr04 cusStr05 cusTim01 cusTim02 cusTim03 name description actualEffort comment loginName password email locale locked roleKey prefixCode guestAllowed nextSeqNum xmlString fileName filePrefix value children history itemUsers relatedItems relatingItems itemTags attachments userSpaceRoles,1,User,jtrac,jtrac.hbm.xml,jtrac\jtrac\src\main\java\info\jtrac\domain\User.java,jtrac\jtrac\src\main\resources\jtrac.hbm.xml,info jtrac domain Item items id native space true idx sequenceNum sequence num version type parent timeStamp time stamp plannedEffort planned effort children all history item History itemUsers ItemUser relatedItems ItemItem relatingItems related itemTags ItemTag attachments Attachment loggedBy logged by assignedTo assigned to summary detail text status severity priority cusDbl cus dbl cusInt int cusStr str cusTim tim users user relatedItem tags tag Tag name description actualEffort actual attachment comment User loginName login password email locale locked metadata userSpaceRoles UserSpaceRole roles roleKey role key Space spaces prefixCode prefix code guestAllowed guest allowed SpaceSequence nextSeqNum next seq Metadata xmlString xml string previous fileName file filePrefix Config config param value, Standard User entity with attributes such as name password etc The parent relationship is used for easy grouping of users and flexible inheritance permission schemes TODO user type determines if this a normal or group Only groups can have child references We also tie in to the Acegi security framework implement UserDetails interface so that take care Authentication Authorization ACEGI implementation because there rare chance after principal refresh like editing spaces self on saving profile fake roles ROLE GUEST will get saved database method has be called before object when passed space null special significance it return are global returns valid spaceRoles where not role ADMIN sort by Space showing dashboard multiple per sorted map value List keys useful UI display allocated SEARCH NAME LOGIN EMAIL id loginName email metadata locale locked userSpaceRoles addSpaceWithRole roleKey Optional  add new UserSpaceRole empty removeSpaceWithRole remove clearNonPersistentRoles toRemove ArrayList usr isGuest removeAll getRoleKeys String roleKeys s getSpace equals getRoleKey getPermittedTransitions status getMetadata getEditableFieldList getEditableFields getSpaces Set HashSet size isAllocatedToSpace spaceId getId true false isAdminForSpace isSpaceAdmin getSpaceCount isSuperUser contains Role getSpaceRoles Map TreeMap isAdmin put getName values getSpaceRolesMap Long long list isGuestForSpace getUserSpaceRolesBySpaceId getSpacesWhereRoleIsAdmin Collections isAccountNonExpired isAccountNonLocked isLocked getAuthorities toArray GrantedAuthority isCredentialsNonExpired isEnabled getUsername getLoginName getPassword getUserSpaceRoles setUserSpaceRoles getParent setParent setName setPassword getEmail setEmail getLocale setLocale setLocked setMetadata setId getType setType setLoginName toString StringBuffer sb append compareTo u o instanceof final hashCode
