Space private String name,SpaceFieldListPage html td wicket id name td,1
Space private String name,SpaceFieldListPage html span wicket id name span span wicket id prefixCode span,1
Space private String name,SpaceListPage html td wicket id name td,1
Space private String name,DashboardRowPanel html span wicket id name span,1
Space private String name,DashboardRowExpandedPanel html span wicket id name span,1
Space private String name,jtrac hbm xml property name name column name length 50,1
Tag private String name,jtrac hbm xml property name name column name not null true unique true,1
Metadata private String name,jtrac hbm xml property name name column name length 50,1
User private String name,SpaceAllocatePage html td wicket id name td,1
User private String name,UserListPage html td wicket id name td,1
User private String name,jtrac hbm xml property name name column name length 50,1
Field private Name name,SpaceFieldFormPage html span wicket id name span,1
ItemTag private long id,jtrac hbm xml id name id column id,1
ItemItem private long id,jtrac hbm xml id name id column id,1
ItemUser private long id,jtrac hbm xml id name id column id,1
Tag private long id,jtrac hbm xml id name id column id,1
AbstractItem private long id,jtrac hbm xml id name id column id,1
AbstractItem private long id,jtrac hbm xml id name id column id,1
Space private long id,jtrac hbm xml id name id column id,1
SpaceSequence private long id,jtrac hbm xml id name id column id,1
UserSpaceRole private long id,jtrac hbm xml id name id column id,1
User private long id,jtrac hbm xml id name id column id,1
Metadata private long id,jtrac hbm xml id name id column id,1
Attachment private long id,jtrac hbm xml id name id column id,1
AbstractMultiActionController protected Jtrac jtrac,jtrac api servlet xml property name jtrac ref jtrac,1
AbstractMultiActionController protected Jtrac jtrac,jtrac api servlet xml property name jtrac ref jtrac,1
ProviderManagerFactoryBean private Jtrac jtrac,applicationContext acegi xml property name jtrac ref jtrac,1
Config private String value,jtrac hbm xml property name value column value,1
ConfigPasswordForm private String value,ConfigPasswordFormPage html input type password wicket id value,1
ConfigForm private String value,ConfigFormPage html input wicket id value,1
ItemItem private int type,jtrac hbm xml property name type column type,1
ItemUser private int type,jtrac hbm xml property name type column type,1
Space private Integer type,jtrac hbm xml property name type column type,1
User private Integer type,jtrac hbm xml property name type column type,1
History private Integer type,jtrac hbm xml property name type column type,1
ItemTag private int type,jtrac hbm xml property name type column type,1
Tag private int type,jtrac hbm xml property name type column type,1
Metadata private Integer type,jtrac hbm xml property name type column type,1
Item private Integer type,jtrac hbm xml property name type column type,1
AbstractItem private int version,jtrac hbm xml version name version column version,1
AbstractItem private int version,jtrac hbm xml version name version column version,1
Space private int version,jtrac hbm xml version name version column version,1
Metadata private int version,jtrac hbm xml version name version column version,1
SchemaHelper private String url,applicationContext xml property name url value database url,1
SvnForm private String url,SvnStatsPage html td input wicket id url size 35 td,1
DataSourceFactoryBean private String url,applicationContext xml property name url value database url,1
ConfigPasswordForm private String param,ConfigPasswordFormPage html td wicket id param class label td,1
ConfigForm private String param,ConfigFormPage html td wicket id param class label td,1
