UmsMemberMapper xml luckeyCount jdbcType INTEGER historyIntegration jdbcType INTEGER,1
SmsCouponMapper xml if test amount null,1
UmsMemberMapper xml historyIntegration jdbcType INTEGER,1
PmsAlbumMapper xml values name jdbcType VARCHAR coverPic jdbcType VARCHAR picCount jdbcType INTEGER,1
UmsMemberLevelMapper xml priviledgeSignIn jdbcType INTEGER,1
UmsMemberRuleSettingMapper xml values continueSignDay jdbcType INTEGER continueSignPoint jdbcType INTEGER,1
UmsMemberStatisticsInfoMapper xml login count loginCount jdbcType INTEGER,1
UmsRoleMenuRelationMapper xml menu id record menuId jdbcType BIGINT,1
UmsMemberRuleSettingMapper xml if test maxPointPerOrder null,1
SmsCouponMapper xml if test publishCount null,1
PmsProductOperateLogMapper xml result column sale price old jdbcType DECIMAL property salePriceOld,1
OmsOrderMapper xml if test billReceiverEmail null,1
OmsOrderMapper xml modify time record modifyTime jdbcType TIMESTAMP,1
UmsMemberLevelMapper xml if test priviledgeBirthday null,1
UmsMemberStatisticsInfoMapper xml if test consumeAmount null,1
UmsRoleResourceRelationMapper xml if test resourceId null,1
SmsCouponMapper xml if test platform null,1
PmsProductMapper xml service ids record serviceIds jdbcType VARCHAR,1
CmsMemberReportMapper xml handleStatus jdbcType INTEGER,1
UmsMemberLevelMapper xml priviledge sign in record priviledgeSignIn jdbcType INTEGER,1
SmsCouponMapper xml min point minPoint jdbcType DECIMAL,1
UmsMemberMapper xml result column nickname jdbcType VARCHAR property nickname,1
PmsProductMapper xml detail mobile html record detailMobileHtml jdbcType LONGVARCHAR,1
PmsSkuStockMapper xml sku code record skuCode jdbcType VARCHAR,1
UmsIntegrationConsumeSettingMapper xml coupon status couponStatus jdbcType INTEGER,1
OmsOrderMapper xml bill receiver email billReceiverEmail jdbcType VARCHAR,1
SmsCouponMapper xml if test record platform null,1
SmsHomeRecommendSubjectMapper xml subject name subjectName jdbcType VARCHAR,1
EsProductDao xml collection property attrValueList columnPrefix attr ofType com macro mall search domain EsProductAttributeValue,1
OmsCartItemMapper xml quantity record quantity jdbcType INTEGER,1
OmsOrderItemMapper xml if test productQuantity null,1
PmsAlbumPicMapper xml values albumId jdbcType BIGINT pic jdbcType VARCHAR,1
OmsOrderSettingMapper xml if test confirmOvertime null,1
OmsOrderMapper xml billContent jdbcType VARCHAR billReceiverPhone jdbcType VARCHAR billReceiverEmail jdbcType VARCHAR,1
UmsMemberRuleSettingMapper xml if test record continueSignDay null,1
OmsOrderMapper xml if test confirmStatus null,1
PmsBrandMapper xml productCommentCount jdbcType INTEGER,1
UmsMemberMapper xml if test historyIntegration null,1
SmsCouponMapper xml amount,1
UmsMemberLevelMapper xml comment growth point record commentGrowthPoint jdbcType INTEGER,1
UmsMemberRuleSettingMapper xml continue sign day record continueSignDay jdbcType INTEGER,1
PmsProductVertifyRecordMapper xml status jdbcType INTEGER detail jdbcType VARCHAR,1
SmsFlashPromotionMapper xml values title jdbcType VARCHAR startDate jdbcType DATE endDate jdbcType DATE,1
PmsCommentMapper xml star jdbcType INTEGER memberIp jdbcType VARCHAR createTime jdbcType TIMESTAMP,1
PmsMemberPriceMapper xml memberPrice jdbcType DECIMAL,1
PmsProductOperateLogMapper xml use point limit old usePointLimitOld jdbcType INTEGER,1
UmsMemberMapper xml nickname,1
SmsCouponMapper xml platform record platform jdbcType INTEGER,1
SmsHomeAdvertiseMapper xml click count record clickCount jdbcType INTEGER,1
UmsMemberRuleSettingMapper xml maxPointPerOrder jdbcType INTEGER,1
UmsPermissionMapper xml insert into ums permission pid name value,1
OmsOrderItemMapper xml if test promotionName null,1
OmsCompanyAddressMapper xml values addressName jdbcType VARCHAR sendStatus jdbcType INTEGER receiveStatus jdbcType INTEGER,1
UmsMemberLevelMapper xml priviledgeMemberPrice jdbcType INTEGER,1
OmsOrderMapper xml billReceiverEmail jdbcType VARCHAR,1
PmsProductOperateLogMapper xml if test usePointLimitOld null,1
PmsProductMapper xml if test originalPrice null,1
UmsRoleMapper xml admin count adminCount jdbcType INTEGER,1
UmsMemberStatisticsInfoMapper xml login count loginCount jdbcType INTEGER,1
CmsTopicMapper xml if test attentionCount null,1
UmsMemberStatisticsInfoMapper xml loginCount jdbcType INTEGER attendCount jdbcType INTEGER fansCount jdbcType INTEGER,1
SmsCouponHistoryMapper xml if test record useTime null,1
CmsMemberReportMapper xml report type record reportType jdbcType INTEGER,1
PmsProductMapper xml if test promotionStartTime null,1
PmsAlbumPicMapper xml if test albumId null,1
SmsFlashPromotionProductRelationMapper xml result column flash promotion session id jdbcType BIGINT property flashPromotionSessionId,1
OmsOrderMapper xml if test record promotionInfo null,1
PmsProductLadderMapper xml discount discount jdbcType DECIMAL,1
PmsProductMapper xml detail html record detailHtml jdbcType LONGVARCHAR,1
SmsCouponMapper xml enableTime jdbcType TIMESTAMP,1
