jobs,ShowJobsAction private List Job jobs,show jobs jsp s if test jobs null jobs size 0,1,ShowJobsAction,show jobs,show-jobs.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\admin\ShowJobsAction.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\show-jobs.jsp
jobs,ShowJobsAction private List Job jobs,show jobs jsp s if test jobs null jobs size 0,1,ShowJobsAction,show jobs,show-jobs.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\admin\ShowJobsAction.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\show-jobs.jsp
jobs,ShowJobsAction private List Job jobs,joblistTable jsp items jobs,1,ShowJobsAction,joblistTable,joblistTable.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\admin\ShowJobsAction.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\joblistTable.jsp
jobs,ShowJobsAction private List Job jobs,jobsTable jsp items jobs,1,ShowJobsAction,jobsTable,jobsTable.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\ShowJobsAction.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\jobsTable.jsp
jobs,ShowStatisticsAction private List Job jobs CollectionUtils getArrayList,showStatisticsTable jsp items jobs,1,ShowStatisticsAction,showStatisticsTable,showStatisticsTable.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\admin\ShowStatisticsAction.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\showStatisticsTable.jsp
jobs,SearchAction private List Job jobs new ArrayList Job,search jsp s if test jobs null jobs empty,1,SearchAction,search,search.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\SearchAction.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\search.jsp
jobs,SearchAction private List Job jobs new ArrayList Job,search jsp items jobs,1,SearchAction,search,search.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\SearchAction.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\search.jsp
description,Job private String description,job detail jsp c set var restr c out value job description escapeXml true c set,1,Job,job detail,job-detail.jsp,jrecruiter\jrecruiter-server\src\main\java\org\jrecruiter\model\Job.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\job-detail.jsp
apiKeysHolder,SignupAction private ApiKeysHolder apiKeysHolder,signup jsp iframe src http api recaptcha net noscript k apiKeysHolder reCaptchaKey,1,SignupAction,signup,signup.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\registration\SignupAction.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\registration\signup.jsp
apiKeysHolder,SignupAction private ApiKeysHolder apiKeysHolder,signup jsp src http api recaptcha net challenge k apiKeysHolder reCaptchaKey,1,SignupAction,signup,signup.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\registration\SignupAction.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\registration\signup.jsp
apiKeysHolder,JobDetailAction private ApiKeysHolder apiKeysHolder,job detail jsp src http maps google com maps file api amp v 2 amp key apiKeysHolder googleMapsKey,1,JobDetailAction,job detail,job-detail.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\JobDetailAction.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\job-detail.jsp
apiKeysHolder,JobBaseAction private ApiKeysHolder apiKeysHolder,add job jsp src http maps google com maps file api amp v 2 amp key apiKeysHolder googleMapsKey,1,JobBaseAction,add job,add-job.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\admin\JobBaseAction.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\add-job.jsp
apiKeysHolder,JobBaseAction private ApiKeysHolder apiKeysHolder,edit job jsp src http maps google com maps file api amp v 2 amp key apiKeysHolder googleMapsKey,1,JobBaseAction,edit job,edit-job.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\admin\JobBaseAction.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\edit-job.jsp
updateDate,Job private Date updateDate,jobsTable jsp jmesa htmlColumn property updateDate titleKey jsp show jobs table date pattern datePattern cellEditor org jmesa view editor DateCellEditor filterable false,1,Job,jobsTable,jobsTable.jsp,jrecruiter\jrecruiter-server\src\main\java\org\jrecruiter\model\Job.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\jobsTable.jsp
updateDate,Job private Date updateDate,search jsp jmesa htmlColumn property updateDate titleKey jsp show jobs table date pattern datePattern cellEditor org jmesa view editor DateCellEditor filterable false,1,Job,search,search.jsp,jrecruiter\jrecruiter-server\src\main\java\org\jrecruiter\model\Job.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\search.jsp
updateDate,Job private Date updateDate,joblistTable jsp jmesa htmlColumn property updateDate titleKey jsp show jobs table date pattern datePattern cellEditor org jmesa view editor DateCellEditor filterable false,1,Job,joblistTable,joblistTable.jsp,jrecruiter\jrecruiter-server\src\main\java\org\jrecruiter\model\Job.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\joblistTable.jsp
updateDate,Job private Date updateDate,job detail jsp s property value job updateDate escape true,1,Job,job detail,job-detail.jsp,jrecruiter\jrecruiter-server\src\main\java\org\jrecruiter\model\Job.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\job-detail.jsp
fileName,LogFileInfo private String fileName,loggingLogFileTable jsp s param name fileName value attr logFileInfo fileName,1,LogFileInfo,loggingLogFileTable,loggingLogFileTable.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\admin\LogFileInfo.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\loggingLogFileTable.jsp
fileName,LogFileInfo private String fileName,loggingLogFileTable jsp jmesa htmlColumn title File Name property fileName,1,LogFileInfo,loggingLogFileTable,loggingLogFileTable.jsp,jrecruiter\jrecruiter-web\src\main\java\org\jrecruiter\web\actions\admin\LogFileInfo.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\loggingLogFileTable.jsp
userService,SecurityEventListener private Autowired UserService userService,applicationContext security xml property name userService ref userService,1,SecurityEventListener,applicationContext security,applicationContext-security.xml,jrecruiter\jrecruiter-server\src\main\java\org\jrecruiter\spring\SecurityEventListener.java,jrecruiter\jrecruiter-web\src\main\resources\spring\applicationContext-security.xml
status,Job private JobStatus status,login jsp c if test param status error,1,Job,login,login.jsp,jrecruiter\jrecruiter-server\src\main\java\org\jrecruiter\model\Job.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\login.jsp
registrationDate,User private Date registrationDate,user list table jsp fmt formatDate value user registrationDate type date pattern MM dd yy,1,User,user list table,user-list-table.jsp,jrecruiter\jrecruiter-server\src\main\java\org\jrecruiter\model\User.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\user-list-table.jsp
registrationDate,User private Date registrationDate,user list table jsp jmesa htmlColumn styleClass userlist4 property registrationDate titleKey user registerDate sortable true filterable false,1,User,user list table,user-list-table.jsp,jrecruiter\jrecruiter-server\src\main\java\org\jrecruiter\model\User.java,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\user-list-table.jsp
