nameCz,Division::hispacta\\src\\main\\java\\hispacta\\bo\\Division.java::private String nameCz;,7,"hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\Division.hbm.xml::Division.hbm.xml::<property name=""nameCz"" column=""name""/>::13","hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\Division.hbm.xml::Division.hbm.xml::<property name=""nameCz"" column=""name""/>::13","hispacta\src\main\webapp\WEB-INF\Division.html::Division.html::<td class=""readOnly""><span jwcid=""@Insert"" value=""ognl:item.nameCz"">Divize virtualni instrumentace</span></td>::73","hispacta\src\main\webapp\WEB-INF\Divisions.html::Divisions.html::<a jwcid=""@my:OrderColumn"" orderProperties=""nameCz"">::67","hispacta\src\main\webapp\WEB-INF\Division.html::Division.html::<td class=""label""><span jwcid=""@FieldLabel"" field=""ognl:components.nameCz"">Czech Name</span></td>::68","hispacta\src\main\webapp\WEB-INF\Divisions.html::Divisions.html::<td><span jwcid=""@Insert"" value=""ognl:item.nameCz"">Divize Virtualni Instrumentace</span></td>::86","hispacta\src\main\webapp\WEB-INF\Division.html::Division.html::<td class=""input""><input jwcid=""nameCz"" size=""50"" maxlength=""200"" /></td>::70",,,,,
password,Employee::hispacta\\src\\main\\java\\hispacta\\bo\\Employee.java::private String password;,4,"hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""password"" column=""passwd""/>::25","hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""password"" column=""passwd""/>::25","hispacta\src\main\webapp\WEB-INF\Employee.html::Employee.html::<td class=""label""><span jwcid=""@FieldLabel"" field=""ognl:components.password"" displayName=""message:Employee.password""/></td>::91","hispacta\src\main\webapp\WEB-INF\Employee.html::Employee.html::<td class=""input""><span jwcid=""password"" size=""20"" maxlength=""20""/></td>::92",,,,,,,,
author,News::hispacta\\src\\main\\java\\hispacta\\bo\\News.java::private Employee author;,6,"hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\News.hbm.xml::News.hbm.xml::<many-to-one name=""author"" class=""Employee"" column=""employee_id""/>::13","hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\News.hbm.xml::News.hbm.xml::<many-to-one name=""author"" class=""Employee"" column=""employee_id""/>::13","hispacta\src\main\webapp\WEB-INF\Home.html::Home.html::<td valign=""top"" nowrap><span jwcid=""@Insert"" value=""ognl:item.author.fullName""/></td>::14","hispacta\src\main\webapp\WEB-INF\Newss.html::Newss.html::<a jwcid=""@my:OrderColumn"" orderProperties=""author.lastName"">::26","hispacta\src\main\webapp\WEB-INF\News.html::News.html::<a jwcid=""@my:ItemLink"" itemPage=""Employee"" item=""ognl:item.author""/>::10","hispacta\src\main\webapp\WEB-INF\Newss.html::Newss.html::<td nowrap=""nowrap""><a jwcid=""@my:ItemLink"" itemPage=""Employee"" item=""ognl:item.author""/></td>::42",,,,,,
phone,Employee::hispacta\\src\\main\\java\\hispacta\\bo\\Employee.java::private String phone;,6,"hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""phone""/>::22","hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""phone""/>::22","hispacta\src\main\webapp\WEB-INF\Employees.html::Employees.html::<a jwcid=""@my:OrderColumn"" orderProperties=""phone"">::22","hispacta\src\main\webapp\WEB-INF\Employee.html::Employee.html::<td class=""input""><input jwcid=""@TextField"" value=""ognl:item.phone"" size=""20"" maxlength=""20""/></td>::53","hispacta\src\main\webapp\WEB-INF\Employees.html::Employees.html::<td><span jwcid=""@Insert"" value=""ognl:item.phone"">596 658 412</span></td>::43","hispacta\src\main\webapp\WEB-INF\Employee.html::Employee.html::<td class=""readOnly""><span jwcid=""@Insert"" value=""ognl:item.phone"">596 638 412</span>&nbsp;</td>::56",,,,,,
title,Employee::hispacta\\src\\main\\java\\hispacta\\bo\\Employee.java::private String title;,2,"hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""title""/>::20","hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""title""/>::20",,,,,,,,,,
inserted,News::hispacta\\src\\main\\java\\hispacta\\bo\\News.java::private Date inserted;,6,"hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\News.hbm.xml::News.hbm.xml::<property name=""inserted""/>::14","hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\News.hbm.xml::News.hbm.xml::<property name=""inserted""/>::14","hispacta\src\main\webapp\WEB-INF\Newss.html::Newss.html::<a jwcid=""@my:OrderColumn"" orderProperties=""inserted"">::31","hispacta\src\main\webapp\WEB-INF\News.html::News.html::<td class=""readOnly""><span jwcid=""@Insert"" value=""ognl:item.inserted"" format=""ognl:dateTimeFormat""/></td>::15","hispacta\src\main\webapp\WEB-INF\Home.html::Home.html::<td valign=""top"" nowrap><span jwcid=""@Insert"" value=""ognl:item.inserted"" format=""ognl:dateFormat""/></td>::12","hispacta\src\main\webapp\WEB-INF\Newss.html::Newss.html::<td align=""right"" nowrap=""nowrap""><span jwcid=""@Insert"" value=""ognl:item.inserted"" format=""ognl:dateTimeFormat""/></td>::43",,,,,,
username,Employee::hispacta\\src\\main\\java\\hispacta\\bo\\Employee.java::private String username;,3,"hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""username"" column=""login""/>::24","hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""username"" column=""login""/>::24","hispacta\src\main\webapp\WEB-INF\Employee.html::Employee.html::<td class=""input""><span jwcid=""username@TextField"" value=""ognl:item.username"" size=""20"" maxlength=""20""/></td>::88",,,,,,,,,
firstName,Employee::hispacta\\src\\main\\java\\hispacta\\bo\\Employee.java::private String firstName;,5,"hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""firstName"" column=""first_name""/>::14","hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""firstName"" column=""first_name""/>::14","hispacta\src\main\webapp\WEB-INF\Employee.html::Employee.html::<td class=""input""><input jwcid=""firstName"" size=""50"" maxlength=""100""/></td>::31","hispacta\src\main\webapp\WEB-INF\Employee.html::Employee.html::<td class=""readOnly""><span jwcid=""@Insert"" value=""ognl:item.firstName"">Karel</span></td>::34","hispacta\src\main\webapp\WEB-INF\Employee.html::Employee.html::<td class=""label""><span jwcid=""@FieldLabel"" field=""ognl:components.firstName"">First Name</span></td>::29",,,,,,,
email,Employee::hispacta\\src\\main\\java\\hispacta\\bo\\Employee.java::private String email;,5,"hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""email""/>::23","hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""email""/>::23","hispacta\src\main\webapp\WEB-INF\Employees.html::Employees.html::<a jwcid=""@my:OrderColumn"" orderProperties=""email"">::27","hispacta\src\main\webapp\WEB-INF\Employee.html::Employee.html::<td class=""input""><span jwcid=""email"" size=""50"" maxlength=""100""/></td>::63","hispacta\src\main\webapp\WEB-INF\Employee.html::Employee.html::<td class=""label""><span jwcid=""@FieldLabel"" field=""ognl:components.email"" displayName=""Email"">Email</span></td>::61",,,,,,,
birthDate,Employee::hispacta\\src\\main\\java\\hispacta\\bo\\Employee.java::private Date birthDate;,5,"hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""birthDate"" column=""birth_date"" type=""date""/>::16","hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""birthDate"" column=""birth_date"" type=""date""/>::16","hispacta\src\main\webapp\WEB-INF\Employee.html::Employee.html::<td class=""input""><input jwcid=""birthDate@DatePicker"" value=""ognl:item.birthDate""/></td>::41","hispacta\src\main\webapp\WEB-INF\Employee.html::Employee.html::<td class=""readOnly""><span jwcid=""@Insert"" value=""ognl:item.birthDate"" format=""ognl:dayMonthFormat""/>&nbsp;</td>::44","hispacta\src\main\webapp\WEB-INF\Employee.html::Employee.html::<td class=""label""><span jwcid=""@FieldLabel"" field=""ognl:components.birthDate"" displayName=""message:Employee.birthDate"">Birth Date</span></td>::39",,,,,,,
DO_SAVE,"CrudPage::hispacta\\src\\main\\java\\hispacta\\tapestry\\page\\CrudPage.java::public static final String DO_SAVE = ""DO_SAVE"";",4,"hispacta\src\main\java\hispacta\tapestry\jwc\CrudPage.html::CrudPage.html::tag=""ognl:@hispacta.tapestry.page.CrudPage@DO_SAVE"" type=""submit"" value=""Update""/>::38","hispacta\src\main\java\hispacta\tapestry\jwc\CrudPage.html::CrudPage.html::tag=""ognl:@hispacta.tapestry.page.CrudPage@DO_SAVE"" type=""submit"" value=""Insert""/>::34","hispacta\src\main\resources\hispacta\tapestry\jwc\CrudPage.html::CrudPage.html::tag=""ognl:@hispacta.tapestry.page.CrudPage@DO_SAVE"" type=""submit"" value=""Update""/>::38","hispacta\src\main\resources\hispacta\tapestry\jwc\CrudPage.html::CrudPage.html::tag=""ognl:@hispacta.tapestry.page.CrudPage@DO_SAVE"" type=""submit"" value=""Insert""/>::34",,,,,,,,
userCache,PersonnelServiceImpl::hispacta\\src\\main\\java\\hispacta\\service\\impl\\PersonnelServiceImpl.java::protected EhCacheBasedUserCache userCache;,1,"hispacta\src\main\resources\applicationContext.xml::applicationContext.xml::<property name=""userCache""><ref bean=""userCache""/></property>::134",,,,,,,,,,,
employeeDao,PersonnelServiceImpl::hispacta\\src\\main\\java\\hispacta\\service\\impl\\PersonnelServiceImpl.java::protected EmployeeDao employeeDao;,1,"hispacta\src\main\resources\applicationContext.xml::applicationContext.xml::<property name=""employeeDao""><ref local=""employeeDao""/></property>::132",,,,,,,,,,,
lastLogin,Employee::hispacta\\src\\main\\java\\hispacta\\bo\\Employee.java::private Date lastLogin;,2,"hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""lastLogin"" column=""last_login""/>::30","hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""lastLogin"" column=""last_login""/>::30",,,,,,,,,,
DO_LIST,"CrudPage::hispacta\\src\\main\\java\\hispacta\\tapestry\\page\\CrudPage.java::public static final String DO_LIST = ""DO_LIST"";",2,"hispacta\src\main\resources\hispacta\tapestry\jwc\CrudPage.html::CrudPage.html::tag=""ognl:@hispacta.tapestry.page.CrudPage@DO_LIST"" type=""submit"" value=""List items""/>::47","hispacta\src\main\java\hispacta\tapestry\jwc\CrudPage.html::CrudPage.html::tag=""ognl:@hispacta.tapestry.page.CrudPage@DO_LIST"" type=""submit"" value=""List items""/>::47",,,,,,,,,,
syncId,CrudPage::hispacta\\src\\main\\java\\hispacta\\tapestry\\page\\CrudPage.java::private Integer syncId;,2,"hispacta\src\main\java\hispacta\tapestry\jwc\CrudPage.html::CrudPage.html::<span jwcid=""@Hidden"" value=""ognl:page.syncId"" listener=""ognl:page.listeners.synchronizeItem""/>::17","hispacta\src\main\resources\hispacta\tapestry\jwc\CrudPage.html::CrudPage.html::<span jwcid=""@Hidden"" value=""ognl:page.syncId"" listener=""ognl:page.listeners.synchronizeItem""/>::17",,,,,,,,,,
DO_CREATE,"CrudPage::hispacta\\src\\main\\java\\hispacta\\tapestry\\page\\CrudPage.java::public static final String DO_CREATE = ""DO_CREATE"";",2,"hispacta\src\main\java\hispacta\tapestry\jwc\CrudPage.html::CrudPage.html::tag=""ognl:@hispacta.tapestry.page.CrudPage@DO_CREATE"" type=""submit"" value=""Create new""/>::42","hispacta\src\main\resources\hispacta\tapestry\jwc\CrudPage.html::CrudPage.html::tag=""ognl:@hispacta.tapestry.page.CrudPage@DO_CREATE"" type=""submit"" value=""Create new""/>::42",,,,,,,,,,
lastHost,Employee::hispacta\\src\\main\\java\\hispacta\\bo\\Employee.java::private String lastHost;,2,"hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""lastHost"" column=""last_host""/>::31","hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<property name=""lastHost"" column=""last_host""/>::31",,,,,,,,,,
newsDao,HomeServiceImpl::hispacta\\src\\main\\java\\hispacta\\service\\impl\\HomeServiceImpl.java::protected NewsDao newsDao;,1,"hispacta\src\main\resources\applicationContext.xml::applicationContext.xml::<property name=""newsDao""><ref local=""newsDao""/></property>::164",,,,,,,,,,,
roles,Employee::hispacta\\src\\main\\java\\hispacta\\bo\\Employee.java::private Set roles;,2,"hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<set name=""roles"" table=""employee_role"" cascade=""delete"" lazy=""true"">::33","hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml::Employee.hbm.xml::<set name=""roles"" table=""employee_role"" cascade=""delete"" lazy=""true"">::33",,,,,,,,,,
DO_DELETE,"CrudPage::hispacta\\src\\main\\java\\hispacta\\tapestry\\page\\CrudPage.java::public static final String DO_DELETE = ""DO_DELETE"";",2,"hispacta\src\main\java\hispacta\tapestry\jwc\CrudPage.html::CrudPage.html::tag=""ognl:@hispacta.tapestry.page.CrudPage@DO_DELETE"" type=""submit"" value=""Delete"" onclick=""return confirm('Do you really want to delete this item?')""/>::40","hispacta\src\main\resources\hispacta\tapestry\jwc\CrudPage.html::CrudPage.html::tag=""ognl:@hispacta.tapestry.page.CrudPage@DO_DELETE"" type=""submit"" value=""Delete"" onclick=""return confirm('Do you really want to delete this item?')""/>::40",,,,,,,,,,
dateTimeFormat,BasePage::hispacta\\src\\main\\java\\hispacta\\tapestry\\page\\BasePage.java::private Format dateTimeFormat;,2,"hispacta\src\main\webapp\WEB-INF\News.html::News.html::<td class=""readOnly""><span jwcid=""@Insert"" value=""ognl:item.inserted"" format=""ognl:dateTimeFormat""/></td>::15","hispacta\src\main\webapp\WEB-INF\Newss.html::Newss.html::<td align=""right"" nowrap=""nowrap""><span jwcid=""@Insert"" value=""ognl:item.inserted"" format=""ognl:dateTimeFormat""/></td>::43",,,,,,,,,,
divisionDao,PersonnelServiceImpl::hispacta\\src\\main\\java\\hispacta\\service\\impl\\PersonnelServiceImpl.java::protected DivisionDao divisionDao;,1,"hispacta\src\main\resources\applicationContext.xml::applicationContext.xml::<property name=""divisionDao""><ref local=""divisionDao""/></property>::133",,,,,,,,,,,
