BranchMainCtrl private BranchListCtrl branchListCtrl,applicationContext guiControllers xml property name branchListCtrl ref branchListCtrl,1
SecLoginlog private String lglLoginname,SecLoginlog hbm xml property name lglLoginname type string,1
SecGroupright private SecRight secRight,SecGroupright hbm xml many to one name secRight class de forsthaus backend model SecRight,1
ChartServiceImpl private ChartDataDAO chartDataDAO,applicationContext hibernate xml property name chartDataDAO ref chartDataDAO,1
YoutubeLink private String interpret,YoutubeLink hbm xml property name interpret type string,1
Ip Country private CountryCode countryCode,Ip Country hbm xml many to one name countryCode class de forsthaus backend model CountryCode,1
SecLoginlog private String lglSessionid,SecLoginlog hbm xml property name lglSessionid type string,1
Ip Country private long i coIp,Ip Country hbm xml property name i coIp type long,1
Ip CountryServiceImpl private Ip CountryDAO ip CountryDAO,applicationContext hibernate xml property name ip CountryDAO ref ip CountryDAO,1
ZkossTreeMenuFactory private RootMenuDomainFactory rootMenuDomainFactory,applicationContext guiServices xml property name rootMenuDomainFactory ref metaMenuFactory,1
ClasspathMetaMenuFactory private String name,applicationContext guiServices xml property name name value mainmenu xml,1
GuestBook private Date gubDate,GuestBook hbm xml property name gubDate type timestamp,1
SecLoginlog private int lglStatusid,SecLoginlog hbm xml property name lglStatusid type java lang Integer,1
GFCBaseCtrl private transient UserWorkspace userWorkspace,applicationContext guiControllers xml property name userWorkspace ref userWorkspace,1
IpToCountry private long ipcIpFrom,IpToCountry hbm xml property name ipcIpFrom type long,1
MenuItemDomain private String rightName null,mainmenu xml iconName images icons exdDatabaseView x gif rightName menuItem Administration Rights,1
HibernateStatistics private String callMethod,HibernateStatistics hbm xml property name callMethod column callmethod type text,1
HibernateEntityStatistics private String entityName,HibernateEntityStatistics hbm xml property name entityName column entityname type text,1
MenuItemDomain private String iconName,mainmenu xml iconName images icons cardbox x gif,1
PagedListServiceImpl private HibernateSearchSupport hibernateSearchSupport,applicationContext hibernate xml property name hibernateSearchSupport ref hibernateSearchSupport,1
Office private String filBezeichnung,Office hbm xml property name filBezeichnung type string,1
Office private String filOrt,Office hbm xml property name filOrt type string,1
MenuItemDomain private String iconName,mainmenu xml iconName images icons icon pdf x png,1
HibernateStatistics private int collectionRecreateCount,HibernateStatistics hbm xml property name collectionRecreateCount column collectionrecreatecount,1
MenuItemDomain private String iconName,mainmenu xml iconName images icons exdDatabaseView x gif rightName menuItem Administration GroupRights,1
SecLoginlog private Ip Country ip Country,SecLoginlog hbm xml many to one name ip Country class de forsthaus backend model Ip Country,1
OfficeMainCtrl private OfficeDetailCtrl officeDetailCtrl,applicationContext guiControllers xml property name officeDetailCtrl ref officeDetailCtrl,1
UserServiceImpl private LanguageDAO languageDAO,applicationContext hibernate xml property name languageDAO ref languageDAO,1
GuiHibernateStatisticsServiceImpl private HibernateStatisticsService hibernateStatisticsService,applicationContext guiServices xml property name hibernateStatisticsService ref hibernateStatisticsService,1
Office private String filName,Office hbm xml property name filName type string,1
MenuDomain private boolean open true,mainmenu xml menu id menu Category ReadMe rightName open true,1
MenuItemDomain private String iconName,mainmenu xml iconName images icons console view gif,1
MenuItemDomain private String iconName,mainmenu xml iconName images icons method x gif rightName menuItem Administration HibernateStats,1
Orderposition private Integer aupPosition,Orderposition hbm xml property name aupPosition type java lang Integer,1
Ip Country private Float i cLatitude,Ip Country hbm xml property name i cLatitude type float,1
HibernateStatistics private int entityUpdateCount,HibernateStatistics hbm xml property name entityUpdateCount column entityupdatecount,1
HibernateStatistics private Set HibernateEntityStatistics hibernateEntityStatisticsSet new TreeSet HibernateEntityStatistics,HibernateStatistics hbm xml set name hibernateEntityStatisticsSet fetch select lazy true,1
HibernateStatistics private int entityInsertCount,HibernateStatistics hbm xml property name entityInsertCount column entityinsertcount,1
ApplicationNews private String text,ApplicationNews hbm xml property name text type string,1
