E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\AbstractSpringTestCase.java, super setDefaultRollback false return new String classpath context xml AbstractSpringTestCase log contexts getConfigLocations Optional  tmp size toArray empty flushSession SessionFactory sessionFactory applicationContext getBean getCurrentSession flush ArrayList add WEB INF ps hibernate workflow ca service engine liyingquan gmail com diamond china msn
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\acegi\\AuthenticationHelper.java, GrantedAuthority Collection param auths return Bean list propertyName ConfigAttributeDefinition authorities isProtectAllResource true false AuthenticationHelper convertToGrantedAuthority Optional  toArray new size Set HashSet try for Iterator iter iterator hasNext String authority BeanUtils getProperty next add GrantedAuthorityImpl catch Exception e throw IllegalArgumentException getMessage getCadByAuthorities if null else ConfigAttributeEditor configAttrEditor authoritiesStr getAuthority authStr substring length setAsText getValue
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\acegi\\cache\\AcegiCacheManager.java, AcegiCacheManager authenticationService UserCache ResourceCache author cac rescTypeMapp constructor using fields public method url rescTypeMapping get from cache methods remove add to renovate getters and setters resource string param resType return List user name logger userCache resourceCache init Optional  info Initializing Assert notNull should not be null Authentication Service users getUsers for Iterator iter iterator hasNext User next putUserInCache rescs getResources Resource resc putResourceInCache new HashMap resclist getAllResources String resString ResourceDetails getResourceFromCache typelist getResType if ArrayList put empty getUser username getUserFromCache removeUser removeUserFromCache removeResource rd removeResourceFromCache addUser password enabled accountNonExpired credentialsNonExpired accountNonLocked authorities addResource getResString renovateUser orgUsername renovateResource orgResString clearResources removeAllResources setResourceCache this setUserCache getResourcesByType getAllUsers EhCacheBasedUserCache ehUserCache getCache getKeys afterPropertiesSet setAuthenticationService
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\acegi\\cache\\AcegiCacheManagerFactoryBean.java, AcegiCacheManagerFactoryBean applicationContext logger targetBeanName setApplicationContext context Optional  empty getObject return getBean getObjectType AcegiCacheManager class isSingleton true setTargetBeanName this
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\acegi\\cache\\EhCacheBasedResourceCache.java, Static fields initializers Instance Methods non Javadoc see org springside components acegi cache ResourceCache getResourceFromCache java lang String putResourceInCache model ResourceDetails removeResourceFromCache EhCacheBasedResourceCache logger setCache Optional  this empty getCache return resString Element element null try get catch CacheException cacheException throw new DataRetrievalFailureException Cache failure getMessage if isDebugEnabled debug hit else getValue resourceDetails getResString put getKey remove getAllResources getKeys removeAllResources removeAll
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\acegi\\cache\\ResourceCache.java, link org springside components acegi resource Resource author cac ResourceCache getResourceFromCache resString Optional empty putResourceInCache resourceDetails removeResourceFromCache getAllResources removeAllResources
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\acegi\\InCacheDaoImpl.java, link org acegisecurity acl basic jdbc JdbcDaoImpl loadUserByUsername String username author cac InCacheDaoImpl userCache getUserCache Optional  return empty setUserCache this UserDetails ud getUserFromCache
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\acegi\\intercept\\method\\CacheBaseMethodDefinitionSource.java, resourceCache Method Resouce getAttributes Object object link org acegisecurity intercept method aopalliance MethodSecurityInterceptor author cac Methods ResourceDetails Role Name ConfigAttributeDefinition see AbstractMethodDefinitionSource lookupAttributes java lang reflect resources Return if the given name matches mapped split string get class and methodAbc AbcMethod param runingMethod rescMethod return CacheBaseMethodDefinitionSource logger acegiCacheManager protectAllResource setAcegiCacheManager Optional  this empty Assert notNull cannot be null instanceof MethodInvocation miv getThis getClass getMethod JoinPoint jp Class targetClazz getTarget String targetMethodName getStaticPart getSignature getName types CodeSignature getParameterTypes isDebugEnabled debug Target for int i length Arg try catch NoSuchMethodException nsme throw new IllegalArgumentException Could not obtain target from must a or supports clazz isAssignableFrom clszz mi lookupAttrubutes in DBMethodDefinitionSource is List methodRescs getResourcesByType Resource RESOURCE TYPE METHOD Set authorities HashSet Iterator iter iterator hasNext methodString next isResourceMatch methodResc getResourceFromCache CollectionUtils addAll getAuthorities AuthenticationHelper getCadByAuthorities isProtectAllResource getConfigAttributeDefinitions lastDotIndex lastIndexOf className substring methodName rescClass forName false isMethodsNotMatch Exception e IllegalStateException getMessage true equals endsWith startsWith setProtectAllResource
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\acegi\\intercept\\web\\CacheBaseUrlDefinitionSource.java, resourceCache Url Resouce lookupAttributes String url link org acegisecurity intercept web FilterSecurityInterceptor useAntPath ant path protectAllResource convertUrlToLowercaseBeforeComparison author cac URL see AbstractFilterInvocationDefinitionSource java lang param urls UseAntPath isUseAntPath isToLowercase return Strip anything after a question mark symbol as per SEC runningUrl rescUrl getters and setters CacheBaseUrlDefinitionSource pathMatcher matcher acegiCacheManager setAcegiCacheManager Optional  this empty getAttributes object try super catch IllegalArgumentException e preDealUrl isConvertUrlToLowercaseBeforeComparison List getResourcesByType Resource RESOURCE TYPE orderUrls Set authorities new HashSet for Iterator iterator hasNext resString next if isResourceMatch Boolean ResourceDetails urlResource getResourceFromCache CollectionUtils addAll getAuthorities break AuthenticationHelper getCadByAuthorities isProtectAllResource Collections sort reverse int firstQuestionMarkIndex lastIndexOf substring toLowerCase booleanValue match else Pattern compiledPattern Perl Compiler compiler compile READ ONLY MASK MalformedPatternException mpe throw Malformed regular expression matches getConfigAttributeDefinitions null setConvertUrlToLowercaseBeforeComparison setUseAntPath setProtectAllResource
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\acegi\\resource\\Resource.java, ResourceDetails resString Url admin index jsp Method com abc service userManager save resType URL METHOD authorities author cac Resource serialVersionUID RESOURCE TYPE TAG equals rhs Optional  if instanceof return false resauth getResString getResType getAuthorities length for int i true empty hashCode code null setResString this setResType setAuthorities Assert notNull Cannot pass a GrantedAuthority array Granted authority element is cannot contain any elements or values to resource string type
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\acegi\\resource\\ResourceDetails.java, author cac URL FUNCTION resource authorities ResourceDetails Serializable getResString Optional empty getResType  getAuthorities setAuthorities
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\acegi\\service\\AuthenticationService.java, User Resource author cac AuthenticationService getUsers Optional empty getResources
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\acegi\\service\\DaoAuthenticationService.java, User Resource author cac name passwd status role res string type non Javadoc see org springside components acegi service AuthenticationService getResources getUsers Query to look up users object a user s authorities resources resource DaoAuthenticationService JdbcDaoSupportimplements LoadUsersMapping MappingSqlQuery AuthoritiesByUsernameMapping LoadResourcesMapping AuthoritiesByResourcMapping loadUsersQuery authoritiesByUsernameQuery loadResourcesQuery authoritiesByResourceQuery rolePrefix Optional  List new getDataSource execute authResources ArrayList for Iterator iter iterator hasNext resc next auths getResString GrantedAuthority arrayAuths AuthenticationHelper convertToGrantedAuthority add getResType return authUsers UserDetails getUsername getPassword isEnabled true setLoadUsersQuery this empty setAuthoritiesByUsernameQuery setAuthoritiesByResourceQuery setLoadResourcesQuery setRolePrefix mapRow rs rownum String username getString password boolean enabled getBoolean GrantedAuthorityImpl HOLDER roleName authority resString resType ds super compile declareParameter SqlParameter Types VARCHAR
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\acegi\\util\\AuthenticationUtil.java, AuthenticationUtil accessDecisionVoter filterInvocationDefinitionSource getCurrentUser Optional  Authentication currentUser getCurrentUserAuthentication if null return getName empty isAccessableTo accessPattern userAuthentication ConfigAttributeDefinition configAttributeDefinition getAttributes System out println true AccessDecisionVoter ACCESS GRANTED vote SecurityContext context SecurityContextHolder getContext getAuthentication setAccessDecisionVoter this setFilterInvocationDefinitionSource
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\ca\\CADelegater.java, public User findUserByUserName String userName findRoleByRoleID param roleID return Role CADelegater getRemoteUser request Optional empty authenticate pass response findUserByUserID userID hasRightToDo actionPath webModuleID findAllRoles findAllGroups findAllUsers findGroupMembers groupID  liyingquan gmail com diamond china msn
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\ca\\CAFilter.java, CAFilter log WEB MODULE ID LOG IN URL ERROR DESTINATION DEFAULT CA DELEGATER BEAN NAME caDelegaterBeanName caDelegater theConfig init config Optional  try this getServletContext getInitParameter webModuleID if null WebApplicationContext wac WebApplicationContextUtils getRequiredWebApplicationContext CADelegater getBean isDebugEnabled debug initialized successfully else warn can not get catch Exception e empty doFilter request response chain HttpServletRequest hrequest String uri getServletPath userID getRemoteUser User is requesting startsWith wants to in return equals ANONYMOUS USER hasRightToDo getSession true removeAttribute setAttribute s for was refused getRequestDispatcher forward destroy liyingquan gmail com diamond china msn
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\ca\\dao\\AuthenticateDAO.java, ip public UserToken findByUsIpOt Long userID String ipAdd oldTime token AuthenticateDAO saveUserToken ut Optional empty findByTokenAndIp  clearDataOverdue timeOverdue removeUserData liyingquan gmail com diamond china msn
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\ca\\dao\\GroupDAO.java, Group ID GroupDAO findAllGroups Optional empty  saveGroup group findByPrimaryKey groupID findGroupMembersByPage pageNum pageSize removeGroup findRightsByCombineKeys resourceID privilege findGroupsOfResource liyingquan gmail com diamond china msn
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\powerstone\\src\\org\\powerstone\\ca\\dao\\hibernate\\AuthenticateDAOImpl.java, AuthenticateDAOImpl saveUserToken ut Optional  getHibernateTemplate saveOrUpdate flush empty findByTokenAndIp token ipAdd List result findByNamedQuery ByTokenAndIp new Object if size return null UserToken get clearDataOverdue timeOverdue target DataOverdue deleteAll removeUserData userID UserData liyingquan gmail com diamond china msn
