todoId,Todo.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java,"<td class=""${tdStyle}"" onclick=""showQuickEditTodo('${todo.todoId}')"">",85,todos_table.jsp,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp
todoId,Todo.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java,"<div id=""edit-${todo.todoId}"" style=""display: none""><input id=""edit-in-${todo.todoId}"" type=""text"" size=""50"" value=""${todo.description}"" onblur=""quickEditTodo('${todo.todoId}'*this.value);""/></div>",93,todos_table.jsp,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp
todoId,Todo.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java,"<a href=""javascript:deleteTodo('${todo.todoId}')""><img src=""${staticContent}/images/bin_closed.png"" border=""0""/></a>",112,todos_table.jsp,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp
todoId,Todo.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java,"<a href=""javascript:showEditTodo('${todo.todoId}')""><img src=""${staticContent}/images/pencil.png"" border=""0""/></a>",111,todos_table.jsp,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp
todoId,Todo.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java,"onClick=""${method}('${todo.todoId}')"" ${checked}>",108,todos_table.jsp,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp
todoId,Todo.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java,"<tr class=""${trStyle}"" id=""${todo.todoId}"">",47,todos_table_filter.jsp,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table_filter.jsp
todoId,Todo.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java,"<tr class=""${trStyle}"" id=""${todo.todoId}"">",84,todos_table.jsp,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp
todoId,Todo.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java,"<div id=""show-${todo.todoId}"" >",86,todos_table.jsp,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp
password,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<form:errors path=""password"" cssClass=""error""/>",87,register.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\register.jsp
password,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<form:password path=""password"" size=""15"" maxlength=""32""/>",79,account.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\account.jsp
password,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<form:password path=""password"" size=""15"" maxlength=""32""/>",84,register.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\register.jsp
password,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<form:errors path=""password"" cssClass=""error""/>",82,account.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\account.jsp
enabled,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<c:if test=""${not user.enabled}"">",177,administration.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\administration.jsp
enabled,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,${user.enabled},170,administration.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\administration.jsp
enabled,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<c:if test=""${user.enabled}"">",173,administration.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\administration.jsp
users,TodoList.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\TodoList.java,"<c:if test=""${fn:length(todoList.users) > 1}"">",49,todos_table.jsp,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp
users,TodoList.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\TodoList.java,"<cache name=""tudu.domain.TodoList.users""",79,ehcache.xml,Tudu-Lists\src\main\resources\ehcache.xml
email,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<form:errors path=""email"" cssClass=""error""/>",76,register.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\register.jsp
email,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<form:input path=""email"" size=""25"" maxlength=""100""/>",54,account.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\account.jsp
email,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<form:errors path=""email"" cssClass=""error""/>",57,account.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\account.jsp
email,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<form:input path=""email"" size=""25"" maxlength=""100""/>",73,register.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\register.jsp
assignedUser,Todo.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java,${todo.assignedUser.login},103,todos_table.jsp,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp
dateFormat,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<form:select path=""dateFormat"">",65,account.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\account.jsp
completed,Todo.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java,"<c:if test=""${todo.completed}"">",79,todos_table.jsp,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp
completed,Todo.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\Todo.java,"<c:if test=""${not (todo.completed) and (todo.dueDate.time le now.time)}"">",87,todos_table.jsp,Tudu-Lists\src\main\webapp\WEB-INF\fragments\todos_table.jsp
firstName,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<form:errors path=""firstName"" cssClass=""error""/>",54,register.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\register.jsp
firstName,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<form:input path=""firstName"" size=""15"" maxlength=""100""/>",51,register.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\register.jsp
firstName,User.java,Tudu-Lists\\src\\main\\java\\tudu\\domain\\User.java,"<form:input path=""firstName"" size=""15"" maxlength=""60""/>",32,account.jsp,Tudu-Lists\src\main\webapp\WEB-INF\views\account.jsp
