E:\\nuaa\\1st_Year\\1_code\\LocalGit\\Tudu-Lists\\src\\main\\java\\tudu\\Constants.java, Stores the application s constants author Julien Dubois The version of US style date format Shortened European Constants VERSION DATEFORMAT SHORT FRENCH
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\Tudu-Lists\\src\\main\\java\\tudu\\domain\\comparator\\TodoByAssignedUserAscComparator.java, Comparator used to sort todos by their assigned user in ascending order author Julien Dubois TodoByAssignedUserAscComparator compare first second Optional  if isCompleted return else getAssignedUser null int getLogin compareTo empty
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\Tudu-Lists\\src\\main\\java\\tudu\\domain\\comparator\\TodoByAssignedUserComparator.java, Comparator used to sort todos by their assigned user author Julien Dubois TodoByAssignedUserComparator compare first second Optional  if isCompleted return else getAssignedUser null int order getLogin compareTo empty
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\Tudu-Lists\\src\\main\\java\\tudu\\domain\\comparator\\TodoByDescriptionAscComparator.java, Comparator used to sort todos by their description in ascending order author Julien Dubois TodoByDescriptionAscComparator compare first second Optional  if isCompleted return else int getDescription toLowerCase compareTo empty
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\Tudu-Lists\\src\\main\\java\\tudu\\domain\\comparator\\TodoByDescriptionComparator.java, Comparator used to sort todos by their description author Julien Dubois TodoByDescriptionComparator compare first second Optional  if isCompleted return else int order getDescription toLowerCase compareTo empty
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\Tudu-Lists\\src\\main\\java\\tudu\\domain\\comparator\\TodoByDueDateAscComparator.java, Comparator used to sort todos by their due date in ascending order author Julien Dubois TodoByDueDateAscComparator compare first second Optional  if isCompleted return else int getDueDate null long getTime compareTo empty
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\Tudu-Lists\\src\\main\\java\\tudu\\domain\\comparator\\TodoByDueDateComparator.java, Comparator used to sort todos by their due date author Julien Dubois TodoByDueDateComparator compare first second Optional  if isCompleted return else int order getDueDate null long getTime compareTo empty
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\Tudu-Lists\\src\\main\\java\\tudu\\domain\\comparator\\TodoByPriorityAscComparator.java, Comparator used to sort todos by their priority in ascending order author Julien Dubois TodoByPriorityAscComparator compare first second Optional  int getPriority if isCompleted getDescription getTodoId compareTo return empty
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\Tudu-Lists\\src\\main\\java\\tudu\\domain\\Property.java, A property used to hold the application configuration author Julien Dubois Property serialVersionUID key value getKey Optional  return empty setKey this getValue setValue name usage CacheConcurrencyStrategy READ WRITE pkey
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\Tudu-Lists\\src\\main\\java\\tudu\\domain\\Role.java, A user s role author Julien Dubois Role serialVersionUID getRole Optional  return empty setRole this name usage CacheConcurrencyStrategy READ WRITE
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\Tudu-Lists\\src\\main\\java\\tudu\\domain\\RolesEnum.java, Enumeration of all roles author Julien Dubois
