AutoLoginFilter private boolean enabled false,applicationContext security xml property name enabled value security autologin enabled,1
AuditableEntity protected String createBy,user input jsp td createBy fmt formatDate value createTime type both td,1
User private Integer version,user input jsp input type hidden name workingVersion value version,1
Page protected int pageNo,user jsp input type hidden name page pageNo id pageNo value page pageNo,1
UserAction private List User allUserList,user jsp s iterator value allUserList,1
Page protected String order null,user jsp input type hidden name page order id order value symbol dollar page order,1
SpringCronJob private String cronExpression,applicationContext executor xml property name cronExpression value MON FRI,1
AutoLoginFilter private String defaultUserName,applicationContext security xml property name defaultUserName value admin,1
Page protected List T result Lists newArrayList,user jsp s iterator value page result,1
User private String shaPassword,user input jsp td shaPassword td,1
JCaptchaFilter private String failureUrl,web xml param name failureUrl param name,1
JCaptchaFilter private String autoPassValue,web xml param name autoPassValue param name,1
QueuesHolder private static int queueSize Integer MAX VALUE,applicationContext log xml property name queueSize value,1
JmxClientAction private boolean traceStarted,jmx client jsp race span id traceStatus traceStarted span br,1
AuditableEntity protected Date lastModifyTime,user input jsp td lastModifyBy fmt formatDate value lastModifyTime type both td,1
Page protected String orderBy null,user jsp input type hidden name page orderBy id orderBy value symbol dollar page orderBy,1
Page protected int pageNo,user jsp input type hidden name page pageNo id pageNo value symbol dollar page pageNo,1
AuditableEntity protected String lastModifyBy,user input jsp td lastModifyBy fmt formatDate value lastModifyTime type both td,1
RoleAction private List Role allRoleList,role jsp s iterator value allRoleList,1
JdkExecutorJob private int initialDelay,applicationContext executor xml property name initialDelay value,1
SimpleMailService private String textTemplate,applicationContext email xml property name textTemplate,1
UserAction private Integer workingVersion Hibernate Version,user input jsp input type hidden name workingVersion value version,1
Page protected String order null,user jsp input type hidden name page order id order value page order,1
JmxClientService private String port,applicationContext jmx client xml property name port value jmx rmi port,1
Page protected List T result Lists newArrayList,user jsp s iterator value page result,1
UserJdbcDao private String searchUserSql,applicationContext jdbc xml property name searchUserSql,1
JdbcLogWriter protected String sql,applicationContext log xml property name sql,1
RoleAction private List Role allRoleList,role jsp s iterator value allRoleList,1
JmxClientService private String host,applicationContext jmx client xml property name host value server addr,1
Role private List Authority authorityList Lists newArrayList,ehcache hibernate local xml cache name package entity account Role authorityList maxElementsInMemory,1
JCaptchaFilter private String failureUrl,web xml param name failureUrl param name,1
JCaptchaFilter private String autoPassValue,web xml param name autoPassValue param name,1
Page protected String orderBy null,user jsp input type hidden name page orderBy id orderBy value page orderBy,1
Role private List Authority authorityList Lists newArrayList,ehcache hibernate local xml cache name org springside examples miniweb entity account Role authorityList maxElementsInMemory,1
HouseEntry String key,sonar backup xml key CDATA UnconditionalIfStatement key,0
HouseEntry String key,sonar backup xml key CDATA HE HASHCODE NO EQUALS key,0
HouseEntry String key,sonar backup xml key CDATA DB DUPLICATE BRANCHES key,0
HouseEntry String key,sonar backup xml key CDATA RU INVOKE RUN key,0
