label,cosine_sim,Euclidean_dist,pearson,manhattanDisSim,cosine_sim1,Euclidean_dist1,lcsSim,diceSim,editSim,levenSim,jaroSim,jaroWinklerSim
1,0.05773502691896257,5.744562646538029,-0.9416297927883689,33,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.05773502691896257,5.744562646538029,-0.9416297927883689,33,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.055048188256318034,5.916079783099616,-0.9438798074485392,35,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.055048188256318034,5.916079783099616,-0.9438798074485392,35,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.055048188256318034,5.916079783099616,-0.9438798074485392,35,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.05773502691896257,5.744562646538029,-0.9416297927883689,33,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.055048188256318034,5.916079783099616,-0.9438798074485392,35,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.055048188256318034,5.916079783099616,-0.9438798074485392,35,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.05773502691896257,5.744562646538029,-0.9416297927883689,33,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.05773502691896257,5.744562646538029,-0.9416297927883689,33,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.055048188256318034,5.916079783099616,-0.9438798074485392,35,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.05773502691896257,5.744562646538029,-0.9416297927883689,33,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.05773502691896257,5.744562646538029,-0.9416297927883689,33,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.055048188256318034,5.916079783099616,-0.9438798074485392,35,0.0,1.7320508075688772,0.4,0.5714285714285714,0.4,0.5714285714285714,0.7999999999999999,0.88
1,0.9428090415820635,1.0,0.0,1,0.0,2.8284271247461903,0.4444444444444444,0.6923076923076923,0.18518518518518523,0.4444444444444444,0.6148148148148148,0.6148148148148148
1,0.8703882797784892,1.7320508075688772,-0.12309149097933267,3,0.0,2.8284271247461903,0.41379310344827586,0.75,0.2068965517241379,0.4137931034482759,0.5761494252873564,0.5761494252873564
1,0.8703882797784892,1.7320508075688772,-0.1230914909793327,3,0.0,2.6457513110645907,0.2962962962962963,0.6896551724137931,0.07407407407407407,0.33333333333333337,0.5330687830687831,0.5330687830687831
1,0.8581163303210331,1.7320508075688772,-0.1348399724926484,3,0.0,2.449489742783178,0.2222222222222222,0.64,0.11111111111111116,0.3076923076923077,0.46728395061728395,0.46728395061728395
1,0.3535533905932738,4.0,-0.4564354645876384,16,0.0,2.23606797749979,0.6,0.9,0.6,0.75,0.8666666666666667,0.92
1,0.8703882797784892,1.7320508075688772,-0.1230914909793327,3,0.0,2.6457513110645907,0.2962962962962963,0.6896551724137931,0.07407407407407407,0.33333333333333337,0.5330687830687831,0.5330687830687831
1,0.8703882797784892,1.7320508075688772,-0.12309149097933267,3,0.0,2.8284271247461903,0.41379310344827586,0.75,0.2068965517241379,0.4137931034482759,0.5761494252873564,0.5761494252873564
1,0.8581163303210331,1.7320508075688772,-0.1348399724926484,3,0.0,2.449489742783178,0.2222222222222222,0.64,0.11111111111111116,0.3076923076923077,0.46728395061728395,0.46728395061728395
1,0.3535533905932738,4.0,-0.4564354645876384,16,0.0,2.23606797749979,0.6,0.9,0.6,0.75,0.8666666666666667,0.92
1,0.565685424949238,4.123105625617661,0.0,17,0.0,2.0,0.09523809523809523,0.26666666666666666,0.09523809523809523,0.16000000000000003,0.5317460317460317,0.5317460317460317
1,0.565685424949238,4.123105625617661,0.0,17,0.0,2.0,0.09523809523809523,0.26666666666666666,0.09523809523809523,0.16000000000000003,0.5317460317460317,0.5317460317460317
