UserAction private Page User page new Page User 5 5,user jsp s if test page hasNext a href javascript jumpPage page nextPage a s if,1
UserAction private Page User page new Page User 5 5,user jsp a href javascript jumpPage page totalPages a,1
UserAction private Page User page new Page User 5 5,user jsp input type hidden name page pageNo id pageNo value symbol dollar page pageNo,1
UserAction private Page User page new Page User 5 5,user jsp s if test page hasPre a href javascript jumpPage symbol dollar page prePage a s if,1
UserAction private Page User page new Page User 5 5,user jsp a href javascript jumpPage symbol dollar page totalPages a,1
UserAction private Page User page new Page User 5 5,user jsp input type hidden name page pageNo id pageNo value page pageNo,1
UserAction private Page User page new Page User 5 5,user jsp s iterator value page result,1
UserAction private Page User page new Page User 5 5,user jsp input type hidden name page order id order value symbol dollar page order,1
UserAction private Page User page new Page User 5 5,user jsp s iterator value page result,1
UserAction private Page User page new Page User 5 5,user jsp s if test page hasPre a href javascript jumpPage page prePage a s if,1
UserAction private Page User page new Page User 5 5,user jsp input type hidden name page orderBy id orderBy value symbol dollar page orderBy,1
UserAction private Page User page new Page User 5 5,user jsp input type hidden name page orderBy id orderBy value page orderBy,1
UserAction private Page User page new Page User 5 5,user jsp input type hidden name page order id order value page order,1
UserAction private Page User page new Page User 5 5,user jsp s if test page hasNext a href javascript jumpPage symbol dollar page nextPage a s if,1
SpringSecurityInInterceptor private UserDetailsService userDetailsService,applicationContext cxf server xml property name userDetailsService ref userDetailsService,1
AdvancedNotifyMessageProducer private Destination notifyQueue,applicationContext jms advanced xml property name notifyQueue ref advancedNotifyQueue,1
NotifyMessageProducer private Destination notifyQueue,applicationContext jms simple xml property name notifyQueue ref notifyQueue,1
ServerConfig private AtomicBoolean notificationMailEnabled new AtomicBoolean true,applicationContext jmx server xml property name notificationMailEnabled value true,1
JmxClientAction private boolean notificationMailEnabled,jmx client jsp value notificationMailEnabled list true false theme simple,1
NotifyMessageProducer private Destination notifyTopic,applicationContext jms simple xml property name notifyTopic ref notifyTopic,1
AdvancedNotifyMessageProducer private Destination notifyTopic,applicationContext jms advanced xml property name notifyTopic ref advancedNotifyTopic,1
ServerConfig private String nodeName,applicationContext jmx server xml property name nodeName value server node name,1
JmxClientAction private String nodeName,jmx client jsp td input id nodeName name nodeName value nodeName td,1
User private List Role roleList Lists newArrayList,ehcache hibernate local xml cache name org springside examples miniweb entity account User roleList maxElementsInMemory 10000,1
User private List Role roleList Lists newArrayList,ehcache hibernate local xml cache name org springside examples miniservice entity account User roleList maxElementsInMemory 10000,1
SimpleMailService private JavaMailSender mailSender,applicationContext email xml property name mailSender ref mailSender,1
MimeMailService private JavaMailSender mailSender,applicationContext email xml property name mailSender ref mailSender,1
NotifyMessageProducer private JmsTemplate jmsTemplate,applicationContext jms simple xml property name jmsTemplate ref jmsTemplate,1
AdvancedNotifyMessageProducer private JmsTemplate jmsTemplate,applicationContext jms advanced xml property name jmsTemplate ref advancedJmsTemplate,1
SpringCronJob private int shutdownTimeout Integer MAX VALUE,applicationContext executor xml property name shutdownTimeout value 20,1
JdkExecutorJob private int shutdownTimeout Integer MAX VALUE,applicationContext executor xml property name shutdownTimeout value 20,1
JdkExecutorJob private int period 0,applicationContext executor xml property name period value 60,1
SpyMemcachedClient private String memcachedNodes localhost 11211,applicationContext memcached xml property name memcachedNodes value localhost 11211,1
User private String plainPassword,user input jsp td input type password name plainPassword size 40 value plainPassword td,1
AuditableEntity protected Date createTime,user input jsp td createBy fmt formatDate value createTime type both td,1
User private String status,user jsp td status nbsp td,1
SpyMemcachedClient private long operationTimeout 1000 default value in Spy is 1000ms,applicationContext memcached xml property name operationTimeout value 200,1
JdbcLogWriter protected int batchSize 10,applicationContext log xml property name batchSize value 10,1
UserAction private Page User page new Page User 5 5,applicationContext security xml s form login login page security login action default target url authentication failure url security login action error 1,0
BaseFunctionalTestCase protected static Server server,applicationContext xml value file var mini service application server properties value,0
QuartzClusterableJob private ApplicationContext applicationContext,applicationContext showcase xml import resource cache applicationContext ehcache xml,0
StaticContentServlet private ApplicationContext applicationContext,applicationContext showcase xml import resource cache applicationContext ehcache xml,0
RoleAction private Role entity,applicationContext xml property name packagesToScan value org springside examples showcase common entity,0
Post protected User user,default data xml acct user ID 2 EMAIL user springside org cn LOGIN NAME user NAME User PASSWORD user,0
SimpleHibernateDao protected SessionFactory sessionFactory,applicationContext test xml property name sessionFactory ref sessionFactory,0
GetUserResult private UserDTO user,applicationContext security xml s intercept url pattern common user access isAuthenticated,0
WSResult private String code SUCCESS,report2 settings xml text color hex color code,0
SmallImageWebServiceImpl private ApplicationContext applicationContext,applicationContext showcase xml import resource log applicationContext log xml,0
MimeMailService private static Logger logger LoggerFactory getLogger MimeMailService class,index jsp li logger 10 LOGS li,0
WSResult private String message,activemq network broker xml Use VM cursor for better latency For more information see http activemq apache org message cursors html,0
Post protected User user,urlrewrite xml to type forward common user input action id 1 to,0
GetUserResult private UserDTO user,user jsp a href user delete action id id a,0
WSResult private String code SUCCESS,build xml project name hibernate tools default generate code xmlns artifact antlib org apache maven artifact ant,0
RemoteContentServlet private static Logger logger LoggerFactory getLogger RemoteContentServlet class,index jsp li logger 10 LOGS li,0
