FormSample private String url,edit samples html td input class input type text data th field newSample url td,1
FormSample private String url,edit samples html td input class input type text data th field samples sampleStat index url,1
FormGeneration private String name,edit support html data th errors newGeneration name Name must end with x p td,1
FormGeneration private String name,edit support html p class help is danger data th if fields hasErrors newGeneration name,1
FormGeneration private String name,edit support html td input class input type text data th field newGeneration name placeholder 2 1 x or Name x,1
FormGeneration private String name,edit support html td input type hidden data th field generations generationStat index name span data th text generation name 2 1 x span td,1
ProjectFormMetadata String name,edit metadata html p class help is danger data th if fields hasErrors name data th errors name Incorrect,1
ProjectFormMetadata String name,new html type text data th field name name name placeholder Name,1
ProjectFormMetadata String name,new html p class help is danger data th if fields hasErrors name data th errors name Incorrect,1
ProjectFormMetadata String name,edit metadata html type text data th field name name name placeholder Name,1
ProjectGroup private String name,edit info html option data th each group groups data th value group name data th text group label,1
ProjectGroup private String name,index html li class blue pointer rad 5 border box flex jc between ai center data th each group groups data th attr data group group name data th inline text group label img class filter exit data th src images close svg alt li,1
Project private String name,guide html li data th each project projects a data th href project display siteUrl data th text project name Spring Framework a li,1
Project private String name,index html h3 class h3 m 0 antialiased data th text project name Spring Boot h3,1
Project private String name,index html h3 class h3 m 0 antialiased data th text project name Spring Boot h3,1
Project private String name,index html h3 class h3 blue m 0 antialiased data th text project name Spring Boot h3,1
Project private String name,index html h3 class h3 m 0 antialiased data th text project name Spring Kubernetes h3,1
Project private String name,index html td a data th href admin projects project id data th text project name spring framework a td,1
MemberProfile private String name,index html p span class author data th text newestPost author name Author Name span,1
MemberProfile private String name,index html p span class author data th text post author name Author Name span,1
MemberProfile private String name,full post html a class author rel author data th text post author name data th href team post author username data th unless post author hidden Author a,1
MemberProfile private String name,index html span class author data th text post author name data th if post author hidden Author span,1
MemberProfile private String name,index html span class author data th text newestPost author name data th if newestPost author hidden Author span,1
MemberProfile private String name,index html a class author data th text newestPost author name,1
MemberProfile private String name,full post html span class author data th text post author name data th if post author hidden Author span,1
MemberProfile private String name,index html a class author data th text post author name,1
MemberProfile private String name,posts table html span data th text post author name Emily Spring span,1
