edit samples html td input class input type text data th field newSample url td,1
edit samples html td input class input type text data th field samples sampleStat index url,1
edit support html data th errors newGeneration name Name must end with x p td,1
edit support html p class help is danger data th if fields hasErrors newGeneration name,1
edit support html td input class input type text data th field newGeneration name placeholder 2 1 x or Name x,1
edit support html td input type hidden data th field generations generationStat index name span data th text generation name 2 1 x span td,1
edit metadata html p class help is danger data th if fields hasErrors name data th errors name Incorrect,1
new html type text data th field name name name placeholder Name,1
new html p class help is danger data th if fields hasErrors name data th errors name Incorrect,1
edit metadata html type text data th field name name name placeholder Name,1
edit info html option data th each group groups data th value group name data th text group label,1
index html li class blue pointer rad 5 border box flex jc between ai center data th each group groups data th attr data group group name data th inline text group label img class filter exit data th src images close svg alt li,1
guide html li data th each project projects a data th href project display siteUrl data th text project name Spring Framework a li,1
index html h3 class h3 m 0 antialiased data th text project name Spring Boot h3,1
index html h3 class h3 m 0 antialiased data th text project name Spring Boot h3,1
index html h3 class h3 blue m 0 antialiased data th text project name Spring Boot h3,1
index html h3 class h3 m 0 antialiased data th text project name Spring Kubernetes h3,1
index html td a data th href admin projects project id data th text project name spring framework a td,1
index html p span class author data th text newestPost author name Author Name span,1
index html p span class author data th text post author name Author Name span,1
full post html a class author rel author data th text post author name data th href team post author username data th unless post author hidden Author a,1
index html span class author data th text post author name data th if post author hidden Author span,1
index html span class author data th text newestPost author name data th if newestPost author hidden Author span,1
index html a class author data th text newestPost author name,1
full post html span class author data th text post author name data th if post author hidden Author span,1
index html a class author data th text post author name,1
posts table html span data th text post author name Emily Spring span,1
edit html p class help is danger data th if fields hasErrors name data th errors name Incorrect,1
edit html p class help is danger data th if fields hasErrors jobTitle data th errors name Incorrect,1
edit html type text data th field name name name placeholder Name,1
edit samples html td input class input type text data th field newSample title value true td,1
edit samples html td input class input type text data th field samples sampleStat index title,1
show html meta property og title data th content post title,1
index html a data th href post path data th text post title,1
show html meta name twitter title data th content post title,1
posts table html td a data th href post editPath data th text post title This week in Spring a td,1
index html h2 class blog title a data th href newestPost path data th text newestPost title Blog post title a h2,1
index html a class blue h3 antialiased link darken data th href newestPost path data th text newestPost title Newest blog post title a,1
show html class member post title data th text post title,1
index html a class blue h3 antialiased link darken data th href post path data th text post title Blog post title a,1
new html p class help is danger data th if fields hasErrors title data th errors title Incorrect,1
new html type text data th field title name title placeholder Blog post title,1
new html input class input data th classappend fields hasErrors title is danger,1
show html div class desktop only data th unless title,1
show html meta name twitter creator data th if post author hasTwitterUsername,1
index html data th text post category Category a,1
index html data th text dates format post publishAt MMMM d yyyy June 18 2013,1
show html div data th object post,1
posts table html span class tag is primary data th text post category News span,1
index html span class author data th text post author name data th if post author hidden Author span,1
