zoomLevel,1,Job::jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java::private Integer zoomLevel = Integer.valueOf(8);,
queryMap,1,UrlEncodedQueryString::jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\common\\UrlEncodedQueryString.java::"private final Map<String* List<String>>	queryMap					= new LinkedHashMap<String* List<String>>();",
jobRestrictions,1,Job::jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java::private String jobRestrictions;,
backTo,1,BaseAction::jrecruiter\\jrecruiter-web\\src\\main\\java\\org\\jrecruiter\\web\\actions\\BaseAction.java::private String backTo;,
mailingListTemplate,1,ConfigurationForm::jrecruiter\\jrecruiter-web\\src\\main\\java\\org\\jrecruiter\\web\\forms\\ConfigurationForm.java::private String mailingListTemplate;,
salary,1,Job::jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java::private String salary;,
type,1,CustomChartResult::jrecruiter\\jrecruiter-web\\src\\main\\java\\org\\jrecruiter\\web\\CustomChartResult.java::String type = DEFAULT_TYPE; // supported are jpg* jpeg or png* defaults to png,
ajax,1,ShowJobsAction::jrecruiter\\jrecruiter-web\\src\\main\\java\\org\\jrecruiter\\web\\actions\\ShowJobsAction.java::private boolean ajax = false;,
PARSE_PARAMETER_SEPARATORS,1,UrlEncodedQueryString::jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\common\\UrlEncodedQueryString.java::"private final static String				PARSE_PARAMETER_SEPARATORS	= String.valueOf( Separator.AMPERSAND ) + Separator.SEMICOLON;",
newLogger,1,LoggingForm::jrecruiter\\jrecruiter-web\\src\\main\\java\\org\\jrecruiter\\web\\actions\\admin\\LoggingForm.java::private LoggerInfo newLogger;,
universalId,1,Job::jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java::private String universalId;,
twitterPassword,1,ApiKeysHolder::jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\common\\ApiKeysHolder.java::private String twitterPassword;,
jdbcTemplate,1,MigrationServiceImpl::jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\service\\migration\\impl\\MigrationServiceImpl.java::private SimpleJdbcTemplate jdbcTemplate;,
fax,1,User::jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\User.java::private String fax;,
defaultMapLatitude,1,GoogleMapsUtils::jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\common\\GoogleMapsUtils.java::public static final BigDecimal defaultMapLatitude  = BigDecimal.valueOf(33.74);,
height,1,CustomChartResult::jrecruiter\\jrecruiter-web\\src\\main\\java\\org\\jrecruiter\\web\\CustomChartResult.java::Integer height* width;,
