username,User.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\User.java,"<s:property value=""%{#attr.user.username}"" escape=""true""/>",23,user-list-table.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\user-list-table.jsp
username,User.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\User.java,"<jmesa:htmlColumn styleClass=""userlist2"" property=""username"" sortable=""true"">",22,user-list-table.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\user-list-table.jsp
website,Job.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java,"<c:if test=""${not fn:contains(job.website* 'http')}"">",115,job-detail.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\job-detail.jsp
website,Job.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java,"<s:if test=""job.website != null && job.website.length() > 0"">",112,job-detail.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\job-detail.jsp
website,Job.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java,"<a href=""${job.website}"">${job.website}</a>",119,job-detail.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\job-detail.jsp
website,Job.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java,"<a href=""http://${job.website}"">${job.website}</a>",116,job-detail.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\job-detail.jsp
website,Job.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java,"<c:if test=""${fn:contains(job.website* 'http')}"">",118,job-detail.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\job-detail.jsp
users,ShowUsersAction.java,jrecruiter\\jrecruiter-web\\src\\main\\java\\org\\jrecruiter\\web\\actions\\admin\\ShowUsersAction.java,"<s:if test=""users != null && users.size > 0"">",73,show-users.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\show-users.jsp
users,ShowUsersAction.java,jrecruiter\\jrecruiter-web\\src\\main\\java\\org\\jrecruiter\\web\\actions\\admin\\ShowUsersAction.java,"<s:if test=""users != null && users.size > 0"">",61,show-users.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\show-users.jsp
jobTitle,Job.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java,"<jmesa:htmlColumn property=""jobTitle""     titleKey=""jsp.show.jobs.table.job.title"" />",36,search.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\search.jsp
jobTitle,Job.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java,"<jmesa:htmlColumn property=""jobTitle""     titleKey=""jsp.show.jobs.table.job.title"" />",26,jobsTable.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\jobsTable.jsp
jobTitle,Job.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java,"<jmesa:htmlColumn styleClass=""column2"" property=""jobTitle""               titleKey=""jsp.show.jobs.job.title"" filterable=""false""/>",12,showStatisticsTable.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\showStatisticsTable.jsp
jobTitle,Job.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java,"<a title=""Job Detail - ${job.jobTitle}"" href=""${jobDetailUrl}"">",26,search.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\search.jsp
jobTitle,Job.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java,"<jmesa:htmlColumn property=""jobTitle""     titleKey=""jsp.show.jobs.table.job.title"" />",22,joblistTable.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\joblistTable.jsp
jobTitle,Job.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java,"<a title=""Job Detail - ${job.jobTitle}"" href=""${jobDetailUrl}"">",16,jobsTable.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\jobsTable.jsp
jobTitle,Job.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\Job.java,"<s:property value=""%{job.jobTitle}"" escape=""true""/>",45,job-detail.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\job-detail.jsp
lastName,User.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\User.java,"<jmesa:htmlColumn styleClass=""userlist3"" property=""lastName""          titleKey=""user.lastName""     sortable=""true""/>",26,user-list-table.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\user-list-table.jsp
firstName,User.java,jrecruiter\\jrecruiter-server\\src\\main\\java\\org\\jrecruiter\\model\\User.java,"<jmesa:htmlColumn styleClass=""userlist2"" property=""firstName""         titleKey=""user.firstName""    sortable=""true""/>",25,user-list-table.jsp,jrecruiter\jrecruiter-web\src\main\webapp\WEB-INF\jsp\admin\user-list-table.jsp
