News private Integer id,News hbm xml id name id column news id unsaved value null,1,hispacta\src\main\java\hispacta\bo\News.java,hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\News.hbm.xml,id,hispacta bo News news id null native author Employee employee inserted text, News id author inserted text getId Optional  return empty setId this getAuthor setAuthor getInserted setInserted getText setText new Integer
News private Integer id,News hbm xml id name id column news id unsaved value null,1,hispacta\src\main\java\hispacta\bo\News.java,hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\News.hbm.xml,id,hispacta bo News news id null native author Employee employee inserted text, News id author inserted text getId Optional  return empty setId this getAuthor setAuthor getInserted setInserted getText setText new Integer
Division private Integer id,Division hbm xml id name id column division id unsaved value null,1,hispacta\src\main\java\hispacta\bo\Division.java,hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\Division.hbm.xml,id,hispacta bo Division division nonstrict read write id null native nameCz name nameEn en shortcut, author miarkak Division id nameCz nameEn shortcut getId Optional  return empty setId this getDisplayLabel locale if null getLanguage cs toString getNameCz setNameCz getNameEn setNameEn getShortcut setShortcut super new Integer
Division private Integer id,Division hbm xml id name id column division id unsaved value null,1,hispacta\src\main\java\hispacta\bo\Division.java,hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\Division.hbm.xml,id,hispacta bo Division division nonstrict read write id null native nameCz name nameEn en shortcut, author miarkak Division id nameCz nameEn shortcut getId Optional  return empty setId this getDisplayLabel locale if null getLanguage cs toString getNameCz setNameCz getNameEn setNameEn getShortcut setShortcut super new Integer
Employee private Integer id,Employee hbm xml id name id column employee id unsaved value null,1,hispacta\src\main\java\hispacta\bo\Employee.java,hispacta\src\main\java\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml,id,hispacta bo Employee employee read write id null native version firstName first name lastName last birthDate birth date division Division title phone email username login password passwd active NUMERIC lastLogin lastHost host roles role delete true string, Employee id version username password firstName lastName birthDate division title phone email lastLogin lastHost roles active authorities getEmailLink Optional  if null length return a href mailto empty getFullName getLastName getFirstName getId setId this getVersion setVersion getDisplayLabel locale toString getDivision setDivision getPhone setPhone getEmail setEmail getTitle setTitle getLastHost setLastHost getLastLogin setLastLogin getRoles setRoles getBirthDate setBirthDate setFirstName setLastName getUsername setUsername login getPassword setPassword getActive setActive isEnabled false booleanValue getAuthorities new GrantedAuthority size Iterator iterator for int i hasNext GrantedAuthorityImpl ROLE String next toUpperCase Integer
Employee private Integer id,Employee hbm xml id name id column employee id unsaved value null,1,hispacta\src\main\java\hispacta\bo\Employee.java,hispacta\src\main\resources\hispacta\dao\impl\hibernate\mapping\Employee.hbm.xml,id,hispacta bo Employee employee read write id null native version firstName first name lastName last birthDate birth date division Division title phone email username login password passwd active NUMERIC lastLogin lastHost host roles role delete true string, Employee id version username password firstName lastName birthDate division title phone email lastLogin lastHost roles active authorities getEmailLink Optional  if null length return a href mailto empty getFullName getLastName getFirstName getId setId this getVersion setVersion getDisplayLabel locale toString getDivision setDivision getPhone setPhone getEmail setEmail getTitle setTitle getLastHost setLastHost getLastLogin setLastLogin getRoles setRoles getBirthDate setBirthDate setFirstName setLastName getUsername setUsername login getPassword setPassword getActive setActive isEnabled false booleanValue getAuthorities new GrantedAuthority size Iterator iterator for int i hasNext GrantedAuthorityImpl ROLE String next toUpperCase Integer
Employee private Integer id,applicationContext xml bean id passwordEncoder class hispacta util MysqlPasswordEncoder,0,hispacta\src\main\java\hispacta\bo\Employee.java,hispacta\src\main\resources\applicationContext.xml,id,HISPACTA Hibernate Spring Acegi security Tapestry example application classpath hispacta dao impl hibernate mapping true false yes Y no N org gjt mm mysql Driver jdbc localhost root net sf dialect MySQLDialect ehcache Provider PROPAGATION REQUIRED readOnly app service page Login j acegi check PersonnelService canModifyEmployees ROLE PERSONNEL ADMIN saveEmployee deleteEmployee thispacta canModifyDivisions saveDivision deleteDivision personnelSecurity personnelServiceTarget HomeService canModifyNews HOME USER IS AUTHOR t saveNews deleteNews homeSecurity homeServiceTarget sessionFactory springframework orm LocalSessionFactoryBean mappingDirectoryLocations hibernateProperties query substitutions connection driver class url username password cp min size max timeout statements idle test period show sql cache provider transactionManager HibernateTransactionManager transactionAttributes transaction interceptor NameMatchTransactionAttributeSource properties save delete find nameMatchTxInterceptor TransactionInterceptor transactionAttributeSource autoTxProxyCreator aop framework autoproxy BeanNameAutoProxyCreator interceptorNames beanNames passwordEncoder util MysqlPasswordEncoder userCache acegisecurity providers EhCacheBasedUserCache minutesToIdle daoAuthenticationProvider DaoAuthenticationProvider authenticationDao employeeDao authenticationManager ProviderManager authenticationProcessingFilter ui webapp AuthenticationProcessingFilter authenticationFailureUrl defaultTargetUrl filterProcessesUrl roleVoter vote RoleVoter userIsSecurityVoter UserIsSecurityVoter accessDecisionManager AffirmativeBased allowIfAllAbstainDecisions decisionVoters divisionDao DivisionDaoImpl EmployeeDaoImpl newsDao NewsDaoImpl PersonnelServiceImpl intercept method MethodSecurityInterceptor objectDefinitionSource personnelService ProxyFactoryBean proxyInterfaces HomeServiceImpl homeService, Employee id version username password firstName lastName birthDate division title phone email lastLogin lastHost roles active authorities getEmailLink Optional  if null length return a href mailto empty getFullName getLastName getFirstName getId setId this getVersion setVersion getDisplayLabel locale toString getDivision setDivision getPhone setPhone getEmail setEmail getTitle setTitle getLastHost setLastHost getLastLogin setLastLogin getRoles setRoles getBirthDate setBirthDate setFirstName setLastName getUsername setUsername login getPassword setPassword getActive setActive isEnabled false booleanValue getAuthorities new GrantedAuthority size Iterator iterator for int i hasNext GrantedAuthorityImpl ROLE String next toUpperCase Integer
Employee private Integer id,workspace xml window info anchor right content ui combo id Hierarchy order 2 weight 0 25,0,hispacta\src\main\java\hispacta\bo\Employee.java,hispacta\.idea\workspace.xml,id,field value jwcid AutoImportSettings autoReloadType SELECTIVE ChangeListManager true cf dc bb b Default Changelist PROJECT DIR find idea compiler xml false vcs pom powerstone encodings ps dreambike SHOW DIALOG HIGHLIGHT CONFLICTS NON ACTIVE CHANGELIST LAST RESOLUTION IGNORE DefaultGradleProjectSettings isMigrated FindInProjectRecents Git Settings RECENT GIT ROOT PATH IdeDocumentHistory CHANGED PATHS src main webapp WEB INF Division html IlluminatedCloudWorkspaceSettings projectWorkspaceSettings logAnalyzerSettings selectedTabIndex MarkdownSettingsMigration stateVersion MavenImportPreferences generalSettings mavenHome D apache maven userSettingsFile conf settings importingSettings jdkForImporter vmOptionsForImporter Xmxm ProblemsViewState selectedTabId CurrentFile ProjectFrameBounds x y width height ProjectId BrwtWTsoPTAldPnqWHVZEsc ProjectLevelVcsManager ProjectView ProjectViewState hideEmptyMiddlePackages showLibraryContents PropertiesComponent WebServerToolWindowFactoryState aspect path notification shown last opened file acegi security hispacta jar nodejs interpreter stuck in default project undefined npm reset for structure edited Modules proportion side editor selected configurable reference importing SpellCheckerSettings application level SvnConfiguration TaskManager task number presentableId TimeTrackingManager totallyTimeSpent ToolWindowManager combo Project Structure Web Designer Favorites bottom Message Find Run Debug Cvs Inspection TODO Docker Version Control Spring Database Changes Event Log Java Enterprise Terminal SOQL Query Analyzer Anonymous Apex right Commander SLIDING Ant Build Hierarchy Maven Palette TypeScriptGeneratedFilesManager version editorHistoryManager java bo text resources Common en properties page tapestry DivisionPage masterDetails ProjectJDKs UI proportions, Employee id version username password firstName lastName birthDate division title phone email lastLogin lastHost roles active authorities getEmailLink Optional  if null length return a href mailto empty getFullName getLastName getFirstName getId setId this getVersion setVersion getDisplayLabel locale toString getDivision setDivision getPhone setPhone getEmail setEmail getTitle setTitle getLastHost setLastHost getLastLogin setLastLogin getRoles setRoles getBirthDate setBirthDate setFirstName setLastName getUsername setUsername login getPassword setPassword getActive setActive isEnabled false booleanValue getAuthorities new GrantedAuthority size Iterator iterator for int i hasNext GrantedAuthorityImpl ROLE String next toUpperCase Integer
Employee private Integer id,applicationContext xml bean id transactionManager class org springframework orm hibernate HibernateTransactionManager,0,hispacta\src\main\java\hispacta\bo\Employee.java,hispacta\src\main\resources\applicationContext.xml,id,HISPACTA Hibernate Spring Acegi security Tapestry example application classpath hispacta dao impl hibernate mapping true false yes Y no N org gjt mm mysql Driver jdbc localhost root net sf dialect MySQLDialect ehcache Provider PROPAGATION REQUIRED readOnly app service page Login j acegi check PersonnelService canModifyEmployees ROLE PERSONNEL ADMIN saveEmployee deleteEmployee thispacta canModifyDivisions saveDivision deleteDivision personnelSecurity personnelServiceTarget HomeService canModifyNews HOME USER IS AUTHOR t saveNews deleteNews homeSecurity homeServiceTarget sessionFactory springframework orm LocalSessionFactoryBean mappingDirectoryLocations hibernateProperties query substitutions connection driver class url username password cp min size max timeout statements idle test period show sql cache provider transactionManager HibernateTransactionManager transactionAttributes transaction interceptor NameMatchTransactionAttributeSource properties save delete find nameMatchTxInterceptor TransactionInterceptor transactionAttributeSource autoTxProxyCreator aop framework autoproxy BeanNameAutoProxyCreator interceptorNames beanNames passwordEncoder util MysqlPasswordEncoder userCache acegisecurity providers EhCacheBasedUserCache minutesToIdle daoAuthenticationProvider DaoAuthenticationProvider authenticationDao employeeDao authenticationManager ProviderManager authenticationProcessingFilter ui webapp AuthenticationProcessingFilter authenticationFailureUrl defaultTargetUrl filterProcessesUrl roleVoter vote RoleVoter userIsSecurityVoter UserIsSecurityVoter accessDecisionManager AffirmativeBased allowIfAllAbstainDecisions decisionVoters divisionDao DivisionDaoImpl EmployeeDaoImpl newsDao NewsDaoImpl PersonnelServiceImpl intercept method MethodSecurityInterceptor objectDefinitionSource personnelService ProxyFactoryBean proxyInterfaces HomeServiceImpl homeService, Employee id version username password firstName lastName birthDate division title phone email lastLogin lastHost roles active authorities getEmailLink Optional  if null length return a href mailto empty getFullName getLastName getFirstName getId setId this getVersion setVersion getDisplayLabel locale toString getDivision setDivision getPhone setPhone getEmail setEmail getTitle setTitle getLastHost setLastHost getLastLogin setLastLogin getRoles setRoles getBirthDate setBirthDate setFirstName setLastName getUsername setUsername login getPassword setPassword getActive setActive isEnabled false booleanValue getAuthorities new GrantedAuthority size Iterator iterator for int i hasNext GrantedAuthorityImpl ROLE String next toUpperCase Integer
SelectableItem private Integer id,workspace xml window info anchor right id Palette 9 order 5,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableItem.java,hispacta\.idea\workspace.xml,id,field value jwcid AutoImportSettings autoReloadType SELECTIVE ChangeListManager true cf dc bb b Default Changelist PROJECT DIR find idea compiler xml false vcs pom powerstone encodings ps dreambike SHOW DIALOG HIGHLIGHT CONFLICTS NON ACTIVE CHANGELIST LAST RESOLUTION IGNORE DefaultGradleProjectSettings isMigrated FindInProjectRecents Git Settings RECENT GIT ROOT PATH IdeDocumentHistory CHANGED PATHS src main webapp WEB INF Division html IlluminatedCloudWorkspaceSettings projectWorkspaceSettings logAnalyzerSettings selectedTabIndex MarkdownSettingsMigration stateVersion MavenImportPreferences generalSettings mavenHome D apache maven userSettingsFile conf settings importingSettings jdkForImporter vmOptionsForImporter Xmxm ProblemsViewState selectedTabId CurrentFile ProjectFrameBounds x y width height ProjectId BrwtWTsoPTAldPnqWHVZEsc ProjectLevelVcsManager ProjectView ProjectViewState hideEmptyMiddlePackages showLibraryContents PropertiesComponent WebServerToolWindowFactoryState aspect path notification shown last opened file acegi security hispacta jar nodejs interpreter stuck in default project undefined npm reset for structure edited Modules proportion side editor selected configurable reference importing SpellCheckerSettings application level SvnConfiguration TaskManager task number presentableId TimeTrackingManager totallyTimeSpent ToolWindowManager combo Project Structure Web Designer Favorites bottom Message Find Run Debug Cvs Inspection TODO Docker Version Control Spring Database Changes Event Log Java Enterprise Terminal SOQL Query Analyzer Anonymous Apex right Commander SLIDING Ant Build Hierarchy Maven Palette TypeScriptGeneratedFilesManager version editorHistoryManager java bo text resources Common en properties page tapestry DivisionPage masterDetails ProjectJDKs UI proportions, author Karel Miarka kajism issa cz SelectableItem id label getId Optional  return empty setId this getDisplayLabel locale new Integer
