E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\core\\AuthenticationConstants.java, This interface defines some constants used by the pluggable authentication system The information is of an unknown type or not provided authenticator in this case will be request object if available a String containing plaintext password SHA hash shared secret unique key Certificate certificate presented user HttpServletRequest required session attributes parameters update being performed only includes core profile and possibly permission All permissions are updated Only additional added preferences made from location supplied web application API call AuthenticationConstants AUTH TYPE UNKNOWN PASSWORD PLAIN ENC SHARED SECRET CERTIFICATE REQUEST UPDATE CORE PERMISSION SET ADD PREFERENCE REQ SOURCE WEB
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\core\\package-info.java,
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\core\\resources\\ITrackerResourceBundle.java, param locale deprecated used still for testing content Implementation of ResourceBundle handleGetObject Returns the request key from internal data map getKeys Since it returns an enumeration It creates a new Set and that collections enumerator ITrackerResourceBundle DirtyKey log propertiesBundle loadBundle Optional  return empty items getBundle ITrackerResources setContents if null length synchronized clear int i put getLocale Locale l super isDirty try catch ITrackerDirtyResourceException exception true false updateValue value throw IllegalArgumentException must not be removeValue markDirty else remove Object get instanceof The requested has been marked dirty getObject MissingResourceException e isDebugEnabled debug set TreeSet keySet parent Enumeration String keys while hasMoreElements nextElement add Collections setParent RESOURCE BUNDLE NAME getDefaultLocale this Control getNoFallbackControl FORMAT DEFAULT equals BASE LOCALE getCountry getLanguage putAll
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\core\\resources\\ITrackerResources.java, Please comment this class here What is it for author ready Clears a single cached resource bundle The next time the accessed will be reloaded and placed into cache all bundles key from then marked that dirty should on hte access ITrackerResources logger RESOURCE BUNDLE NAME DEFAULT LOCALE BASE KEY CUSTOMFIELD TYPE WORKFLOW EVENT PROJECT STATUS PERMISSION PRIORITY LABEL SIZE RESOLUTION ISSUE RELATION SEVERITY USER OPTION defaultLocale locales languages configurationService availableLocales initialized bundleLock HEXCHARS getLocale Optional  return getDefaultLocale empty localeString if null trim equals Locale locale get StringUtils isEmpty try isDebugEnabled debug Creating new length substring else error Invalid specified It must either LN or CN throw Exception string catch ex Failed creating attempting default put setDefaultLocale value getLocaleDN displayLocale String name getBundle getString RuntimeException e getLocaleNativeName toString getLocaleFullDN fullName trimToNull getLanguage valueOf localizedName getDisplayName getDisplayLanguage MissingResourceException getLocaleNamesMap languageCodes languagesMap Map ret LinkedHashMap languageCode List languagelist languageitem size ResourceBundle Loading database isInitialized ITrackerResourceBundle loadBundle Properties languageItems getLanguageProperties info lazy loading resources got loaded with items no CollectionUtils putBundle getEditBundle synchronized toUpperCase clearBundle remove clearBundles clear clearKeyFromBundles markDirty resourceBundle values removeValue handleMissingResourceException warn while retrieving translation l isNotEmpty getCountry resolving parent handleDirtyResourceException Object final languageItem getLanguageEntry updateValue false val ITrackerDirtyResourceException NullPointerException Unable to any requested was MISSING caught not found getMessage options message MessageFormat format option getCheckForKey idre isLongString indexOf n escapeUnicodeString str escapeAll StringBuilder sb int i char ch charAt x append u encodeHex xF unescapeUnicodeString j decodeHex xf f A F setInitialized setConfigurationService service IllegalStateException Service already set up split getProperty available ArrayList add Set system true
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\core\\resources\\ITrackerResourcesProvider.java, To provide Locale values from application properties configuration author ranks Load all translation keys for a locale param the return loaded exact by key language value ITrackerResourcesProvider getLanguageProperties Optional empty  getLanguageEntry getProperty name defaultValue
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\core\\resources\\MessageFormat.java, This class provides support for message replacement when there is a need more than arguements Currently the only additional formatting it accepts are number patterns MessageFormat format options Optional  return ITrackerResources getLocale empty locale java text f new toString
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\core\\resources\\package-info.java,
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\ImportExportException.java, ImportExportException Exception serialVersionUID TYPE UNKNOWN INVALID LOGINS STATUS type getType Optional  return empty setType value message super this
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\IssueException.java, This class is used to represent a variety of exceptions that can occur while processing issues Creates new IssueException unknown type with default message param the exception error specified represented by resource bundle key Returns which be format localized return String representing Sets issue value code occured Exception serialVersionUID TYPE UNKNOWN CF INVALID LIST OPTION PARSE NUM DATE REQ FIELD getType Optional  setType super cause this
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\IssueSearchException.java, IssueSearchException Exception serialVersionUID ERROR UNKNOWN TYPE SQL EXCEPTION EJB NULL QUERY type getType Optional  return empty setType value message super
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\ITrackerDirtyResourceException.java, ITrackerDirtyResourceException MissingResourceException serialVersionUID message className key  super Optional empty
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\PasswordException.java, PasswordException Exception serialVersionUID INVALID DATA UNKNOWN USER NAME EMAIL INACTIVE ACCOUNT SYSTEM ERROR FEATURE DISABLED type getType Optional  return empty setType this
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\ProjectException.java, ProjectException Exception serialVersionUID Optional empty message  super
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\ReportException.java, ReportException Exception serialVersionUID errorKey getErrorKey Optional  return empty message super e this
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\SystemConfigurationException.java, SystemConfigurationException Exception serialVersionUID key getKey Optional  return null itracker web error system empty setKey value message super
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\UserException.java, UserException Exception serialVersionUID Optional empty message  super cause
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\util\\Base64Coder.java, A Base Encoder Decoder p This class is used to encode and decode data in format as described RFC Open Source software released under the a href http www gnu org licenses lgpl html GNU LGPL license br It provided without warranty of any kind Copyright Christian d Heureuse Inventec Informatik AG Switzerland Home page source code biz Version history chdh Module created Lincense changed from GPL nbsp Method String renamed encodeString decodeString New method byte int added end  Coder Mapping table bit nibbles characters Encodes string into No blanks or line breaks are inserted param s be encoded return with array an containing bytes character iLen number process output length padding including Decodes decoded throws IllegalArgumentException if input not valid An allowed within Dummy constructor map Optional new getBytes oDataLen oLen char out ip op while i xff o xf x F toCharArray throw Length multiple Illegal b
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\util\\EmailAuthenticator.java, EmailAuthenticator Authenticator pAuth getPasswordAuthenticator Optional  return empty value
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\util\\HTMLUtilities.java, HTMLUtilities logger pattern removeMarkup input Optional  String output null Matcher matcher if equals replaceAll else debug Failed removing markup Pattern Output return empty
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\util\\NamingUtilites.java, Utilities class for naming author ranks rosa com Read a String value of any type object param ctx Context lookup lookupName name defaultValue default savely get from context return Object throws IllegalArgumentException if argument is null or the was empty initial IllegalStateException NamingUtilites log getStringValue Optional  val isDebugEnabled debug look up in creating new InitialContext try created catch NamingException e warn failed to create exception caught instanceof else valueOf returning throw must not be trim length got NameNotFoundException found getDefaultInitialContext environment
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\main\\java\\org\\itracker\\WorkflowException.java, WorkflowException Exception serialVersionUID INVALID ARGS type getType Optional  return empty setType this message super
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\test\\java\\org\\itracker\\core\\resources\\test\\ItrackerResourcesTest.java, When a language items is removed the default loaded from properties reloaded by configuration service ItrackerResourcesTest defaultLocaleString defaultLocale defaultResourceBundle testLocaleString testLocale testResourceBundle onSetUp Optional  ITrackerResources getDefaultLocale assertNotNull if length new Locale else substring fail getBundle Object data itracker web attr admin administer adminTask longString newLine Admin Administer The abc nde ITrackerResourceBundle putBundle empty onTearDown testGetLocaleNull locale getLocale null assertEquals testGetLocaleInvalidString localeInvalid ABCDEFG localeDefault DEFAULT LOCALE testClearBundles Enumeration String keys BASE getKeys int nKeys while hasMoreElements nextElement assertTrue clearBundles testClearKeyFromBundles ResourceBundle resourceBundle value getString clearKeyFromBundles false try RESOURCE BUNDLE NAME catch RuntimeException exception should fall back to resource but throwed getClass getMessage testGetStringNullKey testGetStringDefaultLocaleString testGetStringWithLocaleString testGetStringWithLocaleWithNullKey testGetStringWithLocaleWithRemovedKey removeValue testGetStringWithWrongLocale EEEEEEEEEEe testGetStringWithMultipleOptions options administrator library testGetStringWithSingleOption testGetStringWithLocaleWithSingleOption testGetCheckForKey getCheckForKey testGetCheckForKeyDirty true testGetCheckForKeyWithWrongBundle AAAAAA testIsLongStringFalse assertFalse isLongString testIsLongStringTrueLong moveissue instructions testIsLongStringTrueNewLine email forgotpass body testInitialized isInitialized testHex encodeHex decodeHex A B b C c D d E e F f testUnicodeString originalString unit testing escapedString escapeUnicodeString unescapeUnicodeString
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-core\\src\\test\\java\\org\\itracker\\core\\resources\\test\\MessageFormatTest.java, fine MessageFormatTest testFormat Optional  Object options administrator administer the network String message MessageFormat format The assertEquals empty testWrongOptions testNumberFormat Integer a new b c number equals testDecimalFormat Double testWrongDecimalFormat double try fail no exception catch IllegalArgumentException iae
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\AbstractEntity.java, This is a POJO Business Domain Object Hibernate Bean p All entities are Java Beans and should inherit this class to make sure they Serializable Cloneable have the following fields an id creation date last modifiation author ready System ID Creation time Last modification Default constructor required by return stamp or tt null for transient Sets The persistence framework automatically sets property when new entity persisted br Note that value managed may be generated database in future never change once initialized param dateTime same as createDate persisting updates it saving existing one Returns whether instance represents true if code Compares instances modified AbstractEntity IdComparator CreateDateComparator LastModifiedDateComparator serialVersionUID COMPARATOR CREATE DATE LAST MODIFIED lastModifiedDate CLASS getId Optional  empty setId getCreateDate Date getTime setCreateDate getLastModifiedDate setLastModifiedDate isNew clone super equals obj false getClass Entity o EqualsBuilder append isEquals compareTo CompareToBuilder toComparison hashCode HashCodeBuilder toHashCode compare b
E:\\nuaa\\1st_Year\\1_code\\LocalGit\\itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Component.java, Models a project component p A Component is subdivision like sub or functional area br It identified by unique name within the to which it belongs composition e g core web ui swing help cannot have components unlike categories and that exist in some issue tracking systems author Jason Johnny Project this Invariant never tt null This class used code issues attribute was Collection Issue has been removed because association doesn t need be navigatable direction Two instances are equal if they belong same Override public boolean equals Object obj return true instanceof final other false Overridden match implementation of method link int hashCode Compares Components natural key compareTo projectComparison Unique identifying its description status Default constructor required Hibernate PENDING should private so can only ensure form an instance s identity Creates new active given for param owning default Returns parent Sets The shouldn modified part throws IllegalArgumentException enum value contatanation system ID object id compare take into account AbstractEntityimplementsComparable Entity NameComparator ProjectNameComparator serialVersionUID NAME COMPARATOR PROJECTNAME getProject Optional  setProject throw getName setName getDescription setDescription getStatus setStatus toString ToStringBuilder append getId b CompareToBuilder toComparison empty o Status ACTIVE
