label,cosine_sim,Euclidean_dist,pearson,manhattanDisSim,cosine_sim1,Euclidean_dist1,lcsSim,diceSim,editSim,levenSim,jaroSim,jaroWinklerSim
1,0.50709255283711,5.0990195135927845,0.0,26,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.20385887657505022,6.164414002968976,-0.7507571935295484,38,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.5282705437953743,5.5677643628300215,0.0,31,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.5282705437953743,5.5677643628300215,0.0,31,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.21790048222764163,7.280109889280518,-0.7700800320836487,53,0.0,2.0,0.8,0.9,0.6666666666666667,0.8,0.8388888888888889,0.8388888888888889
1,0.3859224924939799,6.324555320336759,0.0,40,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.24743582965269675,4.69041575982343,-0.6998542122237652,22,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.24743582965269675,4.69041575982343,-0.6998542122237652,22,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.4183300132670378,5.385164807134504,-0.316227766016838,29,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.4183300132670378,5.385164807134504,-0.316227766016838,29,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.0,4.123105625617661,-1.0,17,0.0,2.23606797749979,0.2631578947368421,0.5454545454545454,0.26315789473684215,0.3448275862068966,0.5942355889724311,0.5942355889724311
1,0.09759000729485333,4.47213595499958,-0.8944271909999162,20,0.0,2.449489742783178,0.3157894736842105,0.5263157894736842,0.3157894736842105,0.4137931034482759,0.5830409356725146,0.5830409356725146
1,0.6885303726590963,2.8284271247461903,-0.2277100170213244,8,0.0,2.23606797749979,0.21052631578947367,0.5,0.21052631578947367,0.2962962962962963,0.577485380116959,0.577485380116959
1,0.6885303726590963,2.8284271247461903,-0.2277100170213244,8,0.0,2.23606797749979,0.21052631578947367,0.5,0.21052631578947367,0.2962962962962963,0.577485380116959,0.577485380116959
1,0.6885303726590963,2.8284271247461903,-0.2277100170213244,8,0.0,2.23606797749979,0.21052631578947367,0.5,0.21052631578947367,0.2962962962962963,0.577485380116959,0.577485380116959
1,0.22237479499833035,5.196152422706632,-0.7109813678954642,27,0.0,2.449489742783178,0.5,0.7692307692307693,0.30000000000000004,0.5555555555555556,0.6722222222222222,0.6722222222222222
1,0.22237479499833035,5.196152422706632,-0.7109813678954642,27,0.0,2.449489742783178,0.5,0.7692307692307693,0.30000000000000004,0.5555555555555556,0.6722222222222222,0.6722222222222222
1,0.22237479499833035,5.196152422706632,-0.7109813678954642,27,0.0,2.449489742783178,0.5,0.7692307692307693,0.30000000000000004,0.5555555555555556,0.6722222222222222,0.6722222222222222
1,0.4445004445006667,5.0,-0.3110855084191276,25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.4445004445006667,5.0,-0.3110855084191276,25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.38892223413129867,5.385164807134504,-0.34299717028501747,29,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.38892223413129867,5.385164807134504,-0.34299717028501747,29,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.50709255283711,5.0990195135927845,0.0,26,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.599144689515278,5.0,0.0,25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.24743582965269675,4.69041575982343,-0.6998542122237652,22,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.14285714285714285,6.0,-0.857142857142857,36,0.0,1.4142135623730951,0.08333333333333333,0.18181818181818182,0.08333333333333337,0.11764705882352944,0.42777777777777776,0.42777777777777776
1,0.15877683720748895,5.656854249492381,-0.8401680504168059,32,0.0,1.4142135623730951,0.08333333333333333,0.18181818181818182,0.08333333333333337,0.11764705882352944,0.42777777777777776,0.42777777777777776
1,0.5282705437953743,5.5677643628300215,0.0,31,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.19687480773953944,6.928203230275509,-0.7675593050844381,48,0.0,2.0,0.3333333333333333,0.5,0.1333333333333333,0.41666666666666663,0.6333333333333333,0.6333333333333333
1,0.17049858486761837,7.280109889280518,-0.8141195843820603,53,0.0,2.0,0.3333333333333333,0.625,0.19999999999999996,0.41666666666666663,0.6052910052910053,0.6052910052910053
1,0.7826237921249264,2.0,-0.1936491673103709,4,0.0,2.0,0.2727272727272727,0.5714285714285714,0.09090909090909094,0.3157894736842105,0.537878787878788,0.537878787878788
1,0.7826237921249264,2.0,-0.1936491673103709,4,0.0,2.0,0.2727272727272727,0.5714285714285714,0.09090909090909094,0.3157894736842105,0.537878787878788,0.537878787878788
1,0.7826237921249264,2.0,-0.1936491673103709,4,0.0,2.0,0.2727272727272727,0.5714285714285714,0.09090909090909094,0.3157894736842105,0.537878787878788,0.537878787878788
1,0.7526178090063816,2.449489742783178,-0.236524958395633,6,0.0,2.449489742783178,0.391304347826087,0.8148148148148148,0.21739130434782605,0.44999999999999996,0.6036516055697642,0.6036516055697642
1,0.49613893835683387,3.1622776601683795,-0.37210420376762543,10,0.0,2.23606797749979,0.47058823529411764,0.7619047619047619,0.47058823529411764,0.5714285714285714,0.6714200831847891,0.6714200831847891
1,0.19687480773953944,6.928203230275509,-0.7675593050844381,48,0.0,2.0,0.3333333333333333,0.5,0.1333333333333333,0.41666666666666663,0.6333333333333333,0.6333333333333333
1,0.17049858486761837,7.280109889280518,-0.8141195843820603,53,0.0,2.0,0.3333333333333333,0.625,0.19999999999999996,0.41666666666666663,0.6052910052910053,0.6052910052910053
1,0.0,5.5677643628300215,-1.0,31,0.0,2.0,0.2727272727272727,0.6,0.18181818181818177,0.2727272727272727,0.5151515151515151,0.5151515151515151
1,0.40555355282690636,4.123105625617661,-0.5256574830378467,17,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.5752237416355278,4.898979485566356,-0.373772500798201,24,0.0,2.0,0.5555555555555556,0.5714285714285714,0.11111111111111116,0.5555555555555556,0.48148148148148145,0.48148148148148145
1,0.5752237416355278,4.898979485566356,-0.373772500798201,24,0.0,2.0,0.5555555555555556,0.5714285714285714,0.11111111111111116,0.5555555555555556,0.48148148148148145,0.48148148148148145
1,0.5707817929853929,4.795831523312719,-0.22310032643658015,23,0.0,2.23606797749979,0.16666666666666666,0.5833333333333334,0.16666666666666663,0.24242424242424243,0.5277777777777778,0.5277777777777778
1,0.5103103630798288,4.47213595499958,-0.4677071733467426,20,0.0,2.0,0.6363636363636364,0.7777777777777778,0.2727272727272727,0.6363636363636364,0.6147186147186147,0.6147186147186147
1,0.12048289933537483,6.708203932499369,-0.8762088423908257,45,0.0,1.7320508075688772,0.13333333333333333,0.42857142857142855,0.1333333333333333,0.21052631578947367,0.5444444444444444,0.5444444444444444
1,0.23515854050088617,6.324555320336759,-0.7589709258986456,40,0.0,1.7320508075688772,0.5,0.7272727272727273,0.5,0.6666666666666667,0.4583333333333333,0.4583333333333333
1,0.23515854050088617,6.324555320336759,-0.7589709258986456,40,0.0,1.7320508075688772,0.5,0.7272727272727273,0.5,0.6666666666666667,0.4583333333333333,0.4583333333333333
1,0.5564866749122019,4.69041575982343,-0.3501151884184552,22,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.5564866749122019,4.69041575982343,-0.3501151884184552,22,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.5564866749122019,4.69041575982343,-0.3501151884184552,22,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.560473402386419,5.656854249492381,-0.3075145807783825,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.560473402386419,5.656854249492381,-0.3075145807783825,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.560473402386419,5.656854249492381,-0.3075145807783825,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.10753309840483506,9.1104335791443,-0.8924599354342059,83,0.0,1.7320508075688772,0.5555555555555556,0.8,0.5555555555555556,0.7142857142857143,0.5407407407407407,0.5407407407407407
1,0.560473402386419,5.656854249492381,-0.3075145807783825,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.560473402386419,5.656854249492381,-0.3075145807783825,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.560473402386419,5.656854249492381,-0.3075145807783825,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.560473402386419,5.656854249492381,-0.3075145807783825,32,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
