javaclassnum,fieldsprob,fieldsavg,fieldssum
3,0.8333333333333334,1.6666666666666667,10
3,0.8333333333333334,1.6666666666666667,10
6,0.6153846153846154,1.2307692307692308,16
6,0.6153846153846154,1.2307692307692308,16
0,0.3076923076923077,0.46153846153846156,6
1,0.7142857142857143,0.7142857142857143,5
2,0.2,0.3,3
2,0.2,0.3,3
2,0.6,1.2,6
2,0.6,1.2,6
0,0.5,16.5,66
0,0.5,4.5,18
1,0.75,5.75,23
1,0.75,5.75,23
1,0.75,5.75,23
0,0.6363636363636364,2.1818181818181817,24
0,0.6363636363636364,2.1818181818181817,24
0,0.6363636363636364,2.1818181818181817,24
3,0.8,1.6,8
3,0.8,1.6,8
3,0.6,1.6,8
3,0.6,1.6,8
3,0.8333333333333334,1.6666666666666667,10
1,0.9090909090909091,1.0,11
2,0.2,0.3,3
1,0.2,10.3,103
1,0.2,10.3,103
6,0.6153846153846154,1.2307692307692308,16
0,0.46153846153846156,5.846153846153846,76
0,0.46153846153846156,7.384615384615385,96
1,0.6666666666666666,74.66666666666667,224
1,0.6666666666666666,74.66666666666667,224
1,0.6666666666666666,74.66666666666667,224
0,0.8,0.8,4
0,0.8,1.2,6
0,0.46153846153846156,5.846153846153846,76
0,0.46153846153846156,7.384615384615385,96
0,0.25,2.0,16
1,0.4444444444444444,2.888888888888889,26
0,0.7142857142857143,7.857142857142857,165
0,0.7142857142857143,7.857142857142857,165
0,0.5238095238095238,1.7619047619047619,37
0,0.7142857142857143,5.0,70
0,0.4666666666666667,1.6,24
0,0.6,2.466666666666667,37
0,0.6,2.466666666666667,37
7,0.7333333333333333,1.4666666666666666,22
7,0.7333333333333333,1.4666666666666666,22
7,0.7333333333333333,1.4666666666666666,22
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
5,0.52,3.2,80
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
5,0.7692307692307693,4.076923076923077,53
1,0.38461538461538464,7.384615384615385,96
1,0.38461538461538464,7.384615384615385,96
1,0.38461538461538464,7.384615384615385,96
5,0.7692307692307693,4.076923076923077,53
5,0.7692307692307693,4.076923076923077,53
1,0.38461538461538464,7.384615384615385,96
1,0.6,1.0,10
2,0.6,1.2,6
4,0.5,0.9,9
0,0.08,0.16,4
0,0.2,1.76,44
5,0.52,3.2,80
0,0.2,1.76,44
0,0.2,1.76,44
0,0.08,0.16,4
0,0.2,1.76,44
5,0.52,2.2,55
0,0.2,1.76,44
0,0.2,1.76,44
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
31,0.64,3.04,76
3,0.6,1.6,8
3,0.6,1.6,8
1,0.6,1.0,10
1,0.4444444444444444,2.888888888888889,26
5,0.52,3.2,80
5,0.52,2.2,55
0,0.7142857142857143,7.857142857142857,165
0,0.42857142857142855,1.9523809523809523,41
0,0.7142857142857143,7.857142857142857,165
0,0.5384615384615384,6.384615384615385,83
0,0.6153846153846154,6.153846153846154,80
0,0.46153846153846156,3.923076923076923,51
0,0.5384615384615384,6.384615384615385,83
0,0.6153846153846154,3.3076923076923075,43
0,0.6153846153846154,2.923076923076923,38
0,0.5384615384615384,6.384615384615385,83
0,0.5384615384615384,6.384615384615385,83
0,0.5384615384615384,6.384615384615385,83
0,0.5384615384615384,7.153846153846154,93
0,0.5384615384615384,7.153846153846154,93
0,0.6153846153846154,6.153846153846154,80
0,0.5384615384615384,6.384615384615385,83
0,0.6153846153846154,6.153846153846154,80
0,0.5384615384615384,7.153846153846154,93
0,0.6153846153846154,6.153846153846154,80
0,0.5384615384615384,7.153846153846154,93
0,0.6153846153846154,6.153846153846154,80
0,0.5384615384615384,7.153846153846154,93
0,0.5384615384615384,6.384615384615385,83
0,0.6153846153846154,3.3076923076923075,43
0,0.6153846153846154,6.153846153846154,80
0,0.5384615384615384,7.153846153846154,93
0,0.6153846153846154,2.923076923076923,38
0,0.6153846153846154,3.3076923076923075,43
0,0.46153846153846156,3.923076923076923,51
0,0.5384615384615384,6.384615384615385,83
0,0.6153846153846154,2.923076923076923,38
0,0.6153846153846154,6.153846153846154,80
0,0.7692307692307693,7.769230769230769,101
0,0.5384615384615384,7.153846153846154,93
0,0.5384615384615384,6.384615384615385,83
0,0.5384615384615384,7.153846153846154,93
0,0.5384615384615384,7.153846153846154,93
0,0.5384615384615384,7.153846153846154,93
0,0.5384615384615384,7.153846153846154,93
0,0.5384615384615384,7.153846153846154,93
0,0.5384615384615384,7.153846153846154,93
0,0.5384615384615384,6.384615384615385,83
0,0.5384615384615384,7.153846153846154,93
0,0.6153846153846154,6.153846153846154,80
0,0.5384615384615384,6.384615384615385,83
0,0.6923076923076923,6.153846153846154,80
0,0.5384615384615384,7.153846153846154,93
0,0.5384615384615384,7.153846153846154,93
0,0.5384615384615384,6.384615384615385,83
0,0.38461538461538464,2.6153846153846154,34
0,0.38461538461538464,2.6153846153846154,34
0,0.38461538461538464,2.6153846153846154,34
0,0.38461538461538464,2.6153846153846154,34
0,0.38461538461538464,2.6153846153846154,34
1,0.9230769230769231,8.23076923076923,107
1,0.9230769230769231,8.23076923076923,107
1,0.9230769230769231,8.23076923076923,107
1,0.9230769230769231,8.23076923076923,107
1,0.9285714285714286,7.071428571428571,99
1,0.9285714285714286,7.071428571428571,99
1,0.9285714285714286,7.071428571428571,99
1,0.9285714285714286,7.071428571428571,99
0,0.5625,1.4375,23
0,0.5625,3.75,60
0,0.5625,3.75,60
0,0.5625,2.0625,33
0,0.625,1.875,30
0,0.5625,3.75,60
0,0.5625,3.75,60
0,0.8125,9.125,146
0,0.5625,1.4375,23
0,0.5625,3.75,60
0,0.8125,9.125,146
0,0.5625,3.75,60
0,0.875,9.9375,159
0,0.8125,9.125,146
0,0.8125,9.125,146
0,0.875,9.9375,159
0,0.8125,9.125,146
0,0.5625,1.4375,23
0,0.8125,9.125,146
0,0.6875,1.9375,31
0,0.6875,3.25,52
0,0.625,2.0,32
0,0.625,1.5,24
0,0.875,9.9375,159
0,0.5625,2.0625,33
0,0.875,9.9375,159
0,0.5625,2.0625,33
0,0.625,2.0,32
0,0.625,1.5,24
0,0.875,9.9375,159
0,0.5625,2.0625,33
0,0.6875,1.9375,31
0,0.5625,1.0,16
0,0.625,2.0,32
0,0.625,2.0,32
0,0.875,9.9375,159
0,0.8125,9.125,146
0,0.625,1.5,24
0,0.875,9.9375,159
0,0.625,1.875,30
1,0.9375,6.75,108
1,0.9375,6.75,108
1,0.9375,6.75,108
1,0.9375,6.75,108
0,0.8888888888888888,7.777777777777778,70
0,0.8333333333333334,3.6666666666666665,22
0,0.7777777777777778,2.111111111111111,19
0,0.85,2.55,51
0,0.4,1.05,21
0,0.5,2.95,59
0,0.7777777777777778,6.666666666666667,60
0,0.7777777777777778,6.666666666666667,60
0,0.7777777777777778,6.666666666666667,60
0,0.7777777777777778,6.666666666666667,60
0,0.7777777777777778,6.666666666666667,60
0,0.7777777777777778,6.666666666666667,60
0,0.7777777777777778,6.666666666666667,60
0,0.7777777777777778,6.666666666666667,60
0,0.7142857142857143,1.5714285714285714,11
0,0.5,2.125,17
