FlowUserPerformer private Long id new Long 1,FlowUserPerformer hbm xml name id,1
FlowTaskRefuse private Long id new Long 1,FlowTaskRefuse hbm xml name id,1
FlowTaskAssigner private Long id new Long 1,FlowTaskAssigner hbm xml name id,1
FlowProcTransition private Long id new Long 1,FlowProcTransition hbm xml name id,1
NewTask private Long id new Long 1,NewTask hbm xml name id,1
FlowTaskUser private Long id new Long 1,FlowTaskUser hbm xml name id,1
FlowRolePerformer private Long id new Long 1,FlowRolePerformer hbm xml name id,1
Resource private Long id new Long 1,Resource hbm xml name id,1
User private Long id new Long 1,User hbm xml name id,1
FlowProcRelativeData private Long id new Long 1,FlowProcRelativeData hbm xml name id,1
FlowTaskRole private Long id new Long 1,FlowTaskRole hbm xml name id,1
HasNoRightToDoTag private String url,powerstone ca tld name url name,1
HasRightToDoTag private String url,powerstone ca tld name url name,1
UserRight private User user,UserRight hbm xml name user,1
UserRight private User user,User hbm xml select ur from UserRight as ur where ur user id and ur resource id and ur privilege,1
GroupRight private Group group,GroupRight hbm xml name group,1
GroupRight private Group group,Group hbm xml select gr from GroupRight as gr where gr group groupID and gr resource id and gr privilege,1
GroupRight private Resource resource,Group hbm xml select g from Group as g left join g rights as gr where gr resource id,1
GroupRight private Resource resource,Group hbm xml select gr from GroupRight as gr where gr group groupID and gr resource id and gr privilege,1
GroupRight private Resource resource,GroupRight hbm xml name resource,1
RoleRight private Resource resource,Role hbm xml select r from Role as r left join r rights as rr where rr resource id,1
RoleRight private Resource resource,Role hbm xml select rr from RoleRight as rr where rr role roleID and rr resource id and rr privilege,1
RoleRight private Resource resource,UserRight hbm xml name resource,1
RoleRight private Resource resource,RoleRight hbm xml name resource,1
UserRight private Resource resource,User hbm xml select u from User as u left join u rights as ur where ur resource id,1
UserRight private Resource resource,User hbm xml select ur from UserRight as ur where ur user id and ur resource id and ur privilege,1
FlowNodeOutputParamBinding private FlowNodeBinding flowNodeBinding,FlowNodeOutputParamBinding hbm xml name flowNodeBinding,1
FlowNodeInputParamBinding private FlowNodeBinding flowNodeBinding,FlowNodeInputParamBinding hbm xml name flowNodeBinding,1
FlowRolePerformer private FlowNodeBinding flowNodeBinding,FlowRolePerformer hbm xml name flowNodeBinding,1
FlowUserPerformer private FlowNodeBinding flowNodeBinding,FlowUserPerformer hbm xml name flowNodeBinding,1
FlowTask private FlowNodeBinding flowNodeBinding,FlowTask hbm xml select count from FlowTaskUser tu join tu flowTask task join tu flowTask flowNodeBinding flowDeploy workflowMeta businessType bt where tu userID and task taskState in and bt typeID,1
